Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Michael SchumacherMSC,Benetton Ford,78,1:49:55.372,10
2,8,Martin BrundleBRU,McLaren Peugeot,78,+37.278s,6
3,28,Gerhard BergerBER,Ferrari,78,+76.824s,4
4,15,Andrea de CesarisDEC,Jordan Hart,77,+1 lap,3
5,27,Jean AlesiALE,Ferrari,77,+1 lap,2
6,24,Michele AlboretoALB,Minardi Ford,77,+1 lap,1
7,6,Jyrki JarvilehtoJAR,Benetton Ford,77,+1 lap,0
8,19,Olivier BerettaBER,Larrousse Ford,76,+2 laps,0
9,26,Olivier PanisPAN,Ligier Renault,76,+2 laps,0
10,20,Erik ComasCOM,Larrousse Ford,75,+3 laps,0
11,11,Pedro LamyLAM,Lotus Mugen Honda,73,+5 laps,0
NC,12,Johnny HerbertHER,Lotus Mugen Honda,68,DNF,0
NC,33,Paul BelmondoBEL,Pacific Ilmor,53,DNF,0
NC,34,Bertrand GachotGAC,Pacific Ilmor,49,DNF,0
NC,9,Christian FittipaldiFIT,Footwork Ford,47,DNF,0
NC,31,David BrabhamBRA,Simtek Ford,45,DNF,0
NC,4,Mark BlundellBLU,Tyrrell Yamaha,40,DNF,0
NC,3,Ukyo KatayamaKAT,Tyrrell Yamaha,38,DNF,0
NC,25,Eric BernardBER,Ligier Renault,34,DNF,0
NC,14,Rubens BarrichelloBAR,Jordan Hart,27,DNF,0
NC,0,Damon HillHIL,Williams Renault,0,DNF,0
NC,7,Mika HakkinenHAK,McLaren Peugeot,0,DNF,0
NC,10,Gianni MorbidelliMOR,Footwork Ford,0,DNF,0
NC,23,Pierluigi MartiniMAR,Minardi Ford,0,DNF,0
