Pos,No,Driver,Car,Laps,Time/retired,Pts
1,28,Gerhard BergerBER,Ferrari,45,1:22:37.272,10
2,26,Olivier PanisPAN,Ligier Renault,45,+54.779s,6
3,25,Eric BernardBER,Ligier Renault,45,+65.042s,4
4,9,Christian FittipaldiFIT,Footwork Ford,45,+81.609s,3
5,10,Gianni MorbidelliMOR,Footwork Ford,45,+90.544s,2
6,20,Erik ComasCOM,Larrousse Ford,45,+105.445s,1
7,19,Olivier BerettaBER,Larrousse Ford,44,+1 lap,0
8,0,Damon HillHIL,Williams Renault,44,+1 lap,0
NC,32,Jean-Marc GounonGOU,Simtek Ford,39,DNF,0
NC,31,David BrabhamBRA,Simtek Ford,37,DNF,0
NC,5,Michael SchumacherMSC,Benetton Ford,20,DNF,0
NC,8,Martin BrundleBRU,McLaren Peugeot,19,DNF,0
NC,2,David CoulthardCOU,Williams Renault,17,DNF,0
NC,6,Jos VerstappenVER,Benetton Ford,15,DNF,0
NC,3,Ukyo KatayamaKAT,Tyrrell Yamaha,6,DNF,0
NC,4,Mark BlundellBLU,Tyrrell Yamaha,0,DNF,0
NC,7,Mika HakkinenHAK,McLaren Peugeot,0,DNF,0
NC,11,Alessandro ZanardiZAN,Lotus Mugen Honda,0,DNF,0
NC,12,Johnny HerbertHER,Lotus Mugen Honda,0,DNF,0
NC,14,Rubens BarrichelloBAR,Jordan Hart,0,DNF,0
NC,15,Eddie IrvineIRV,Jordan Hart,0,DNF,0
NC,23,Pierluigi MartiniMAR,Minardi Ford,0,DNF,0
NC,24,Michele AlboretoALB,Minardi Ford,0,DNF,0
NC,27,Jean AlesiALE,Ferrari,0,DNF,0
NC,29,Andrea de CesarisDEC,Sauber Mercedes,0,DNF,0
NC,30,Heinz-Harald FrentzenFRE,Sauber Mercedes,0,DNF,0
