Pos,No,Driver,Car,Laps,Time/retired,Pts
1,0,Damon HillHIL,Williams Renault,44,1:28:47.170,10
2,7,Mika HakkinenHAK,McLaren Peugeot,44,+51.381s,6
3,6,Jos VerstappenVER,Benetton Ford,44,+70.453s,4
4,2,David CoulthardCOU,Williams Renault,44,+105.787s,3
5,4,Mark BlundellBLU,Tyrrell Yamaha,43,+1 lap,2
6,10,Gianni MorbidelliMOR,Footwork Ford,43,+1 lap,1
7,26,Olivier PanisPAN,Ligier Renault,43,+1 lap,0
8,23,Pierluigi MartiniMAR,Minardi Ford,43,+1 lap,0
9,24,Michele AlboretoALB,Minardi Ford,43,+1 lap,0
10,25,Eric BernardBER,Ligier Renault,42,+2 laps,0
11,32,Jean-Marc GounonGOU,Simtek Ford,42,+2 laps,0
12,12,Johnny HerbertHER,Lotus Mugen Honda,41,+3 laps,0
13,15,Eddie IrvineIRV,Jordan Hart,40,DNF,0
NC,9,Christian FittipaldiFIT,Footwork Ford,33,DNF,0
NC,31,David BrabhamBRA,Simtek Ford,29,DNF,0
NC,29,Andrea de CesarisDEC,Sauber Mercedes,27,DNF,0
NC,8,Martin BrundleBRU,McLaren Peugeot,24,DNF,0
NC,14,Rubens BarrichelloBAR,Jordan Hart,19,DNF,0
NC,3,Ukyo KatayamaKAT,Tyrrell Yamaha,18,DNF,0
NC,11,Philippe AdamsADA,Lotus Mugen Honda,15,DNF,0
NC,28,Gerhard BergerBER,Ferrari,11,DNF,0
NC,19,Philippe AlliotALL,Larrousse Ford,11,DNF,0
NC,30,Heinz-Harald FrentzenFRE,Sauber Mercedes,10,DNF,0
NC,20,Erik ComasCOM,Larrousse Ford,3,DNF,0
NC,27,Jean AlesiALE,Ferrari,2,DNF,0
