Pos,No,Driver,Car,Laps,Time/retired,Pts
1,0,Damon HillHIL,Williams Renault,53,1:18:02.754,10
2,28,Gerhard BergerBER,Ferrari,53,+4.930s,6
3,7,Mika HakkinenHAK,McLaren Peugeot,53,+25.640s,4
4,14,Rubens BarrichelloBAR,Jordan Hart,53,+50.634s,3
5,8,Martin BrundleBRU,McLaren Peugeot,53,+85.575s,2
6,2,David CoulthardCOU,Williams Renault,52,DNF,1
7,25,Eric BernardBER,Ligier Renault,52,+1 lap,0
8,20,Erik ComasCOM,Larrousse Ford,52,+1 lap,0
9,5,Jyrki JarvilehtoJAR,Benetton Ford,52,+1 lap,0
10,26,Olivier PanisPAN,Ligier Renault,51,+2 laps,0
NC,31,David BrabhamBRA,Simtek Ford,46,DNF,0
NC,3,Ukyo KatayamaKAT,Tyrrell Yamaha,45,DNF,0
NC,9,Christian FittipaldiFIT,Footwork Ford,43,DNF,0
NC,15,Eddie IrvineIRV,Jordan Hart,41,DNF,0
NC,4,Mark BlundellBLU,Tyrrell Yamaha,39,DNF,0
NC,23,Pierluigi MartiniMAR,Minardi Ford,30,DNF,0
NC,24,Michele AlboretoALB,Minardi Ford,28,DNF,0
NC,30,Heinz-Harald FrentzenFRE,Sauber Mercedes,22,DNF,0
NC,29,Andrea de CesarisDEC,Sauber Mercedes,20,DNF,0
NC,32,Jean-Marc GounonGOU,Simtek Ford,20,DNF,0
NC,19,Yannick DalmasDAL,Larrousse Ford,18,DNF,0
NC,27,Jean AlesiALE,Ferrari,14,DNF,0
NC,12,Johnny HerbertHER,Lotus Mugen Honda,13,DNF,0
NC,6,Jos VerstappenVER,Benetton Ford,0,DNF,0
NC,10,Gianni MorbidelliMOR,Footwork Ford,0,DNF,0
NC,11,Alessandro ZanardiZAN,Lotus Mugen Honda,0,DNF,0
