Pos,No,Driver,Car,Time,Gap,Laps
1,3,Jacques VilleneuveVIL,Williams Renault,1:23.194,,25
2,7,Jean AlesiALE,Benetton Renault,1:23.262,+0.068s,23
3,12,Giancarlo FisichellaFIS,Jordan Peugeot,1:23.329,+0.135s,22
4,9,Mika HakkinenHAK,McLaren Mercedes,1:23.346,+0.152s,10
5,11,Ralf SchumacherRSC,Jordan Peugeot,1:23.387,+0.193s,16
6,10,David CoulthardCOU,McLaren Mercedes,1:23.434,+0.240s,19
7,4,Heinz-Harald FrentzenFRE,Williams Renault,1:23.658,+0.464s,28
8,5,Michael SchumacherMSC,Ferrari,1:23.815,+0.621s,21
9,8,Gerhard BergerBER,Benetton Renault,1:23.898,+0.704s,27
10,6,Eddie IrvineIRV,Ferrari,1:24.236,+1.042s,25
11,16,Johnny HerbertHER,Sauber Petronas,1:24.316,+1.122s,22
12,22,Rubens BarrichelloBAR,Stewart Ford,1:24.379,+1.185s,20
13,23,Jan MagnussenMAG,Stewart Ford,1:24.436,+1.242s,21
14,14,Jarno TrulliTRU,Prost Mugen Honda,1:24.749,+1.555s,9
15,1,Damon HillHIL,Arrows Yamaha,1:24.892,+1.698s,17
16,15,Shinji NakanoNAK,Prost Mugen Honda,1:25.034,+1.840s,27
17,2,Pedro DinizDIN,Arrows Yamaha,1:25.243,+2.049s,15
18,17,Gianni MorbidelliMOR,Sauber Petronas,1:25.391,+2.197s,28
19,19,Mika SaloSAL,Tyrrell Ford,1:25.561,+2.367s,22
20,18,Jos VerstappenVER,Tyrrell Ford,1:25.925,+2.731s,24
21,20,Ukyo KatayamaKAT,Minardi Hart,1:26.709,+3.515s,23
22,21,Tarso MarquesMAR,Minardi Hart,1:27.929,+4.735s,27
