Pos,No,Driver,Car,Time,Gap,Laps
1,4,Heinz-Harald FrentzenFRE,Williams Renault,1:15.431,,25
2,3,Jacques VilleneuveVIL,Williams Renault,1:15.500,+0.069s,24
3,9,Mika HakkinenHAK,McLaren Mercedes,1:15.839,+0.408s,21
4,10,David CoulthardCOU,McLaren Mercedes,1:15.998,+0.567s,27
5,5,Michael SchumacherMSC,Ferrari,1:16.032,+0.601s,26
6,14,Jarno TrulliTRU,Prost Mugen Honda,1:16.175,+0.744s,30
7,7,Jean AlesiALE,Benetton Renault,1:16.205,+0.774s,25
8,6,Eddie IrvineIRV,Ferrari,1:16.274,+0.843s,24
9,11,Ralf SchumacherRSC,Jordan Peugeot,1:16.343,+0.912s,27
10,8,Gerhard BergerBER,Benetton Renault,1:16.373,+0.942s,29
11,1,Damon HillHIL,Arrows Yamaha,1:16.556,+1.125s,28
12,16,Johnny HerbertHER,Sauber Petronas,1:16.739,+1.308s,30
13,15,Shinji NakanoNAK,Prost Mugen Honda,1:16.841,+1.410s,29
14,2,Pedro DinizDIN,Arrows Yamaha,1:17.117,+1.686s,19
15,22,Rubens BarrichelloBAR,Stewart Ford,1:17.129,+1.698s,22
16,20,Ukyo KatayamaKAT,Minardi Hart,1:17.605,+2.174s,26
17,12,Giancarlo FisichellaFIS,Jordan Peugeot,1:17.757,+2.326s,14
18,23,Jan MagnussenMAG,Stewart Ford,1:17.864,+2.433s,16
19,18,Jos VerstappenVER,Tyrrell Ford,1:18.025,+2.594s,27
20,17,Gianni MorbidelliMOR,Sauber Petronas,1:18.043,+2.612s,23
21,19,Mika SaloSAL,Tyrrell Ford,1:18.087,+2.656s,27
22,21,Tarso MarquesMAR,Minardi Hart,1:19.912,+4.481s,11
