Pos,No,Driver,Car,Time,Gap,Laps
1,5,Michael SchumacherMSC,Ferrari,1:18.034,,28
2,14,Olivier PanisPAN,Prost Mugen Honda,1:18.514,+0.480s,26
3,7,Jean AlesiALE,Benetton Renault,1:18.563,+0.529s,30
4,12,Giancarlo FisichellaFIS,Jordan Peugeot,1:18.651,+0.617s,27
5,6,Eddie IrvineIRV,Ferrari,1:18.829,+0.795s,28
6,22,Rubens BarrichelloBAR,Stewart Ford,1:18.833,+0.799s,19
7,4,Heinz-Harald FrentzenFRE,Williams Renault,1:18.871,+0.837s,25
8,16,Johnny HerbertHER,Sauber Petronas,1:18.883,+0.849s,27
9,3,Jacques VilleneuveVIL,Williams Renault,1:18.953,+0.919s,25
10,9,Mika HakkinenHAK,McLaren Mercedes,1:19.053,+1.019s,23
11,10,David CoulthardCOU,McLaren Mercedes,1:19.087,+1.053s,20
12,8,Alexander WurzWUR,Benetton Renault,1:19.189,+1.155s,28
13,17,Gianni MorbidelliMOR,Sauber Petronas,1:19.366,+1.332s,29
14,11,Ralf SchumacherRSC,Jordan Peugeot,1:19.540,+1.506s,29
15,19,Mika SaloSAL,Tyrrell Ford,1:19.744,+1.710s,26
16,18,Jos VerstappenVER,Tyrrell Ford,1:19.812,+1.778s,25
17,21,Jarno TrulliTRU,Minardi Hart,1:19.929,+1.895s,28
18,1,Damon HillHIL,Arrows Yamaha,1:19.957,+1.923s,30
19,23,Jan MagnussenMAG,Stewart Ford,1:20.084,+2.050s,18
20,15,Shinji NakanoNAK,Prost Mugen Honda,1:20.089,+2.055s,30
21,2,Pedro DinizDIN,Arrows Yamaha,1:20.366,+2.332s,6
22,20,Ukyo KatayamaKAT,Minardi Hart,1:21.134,+3.100s,26
