Pos,No,Driver,Car,Time,Gap,Laps
1,3,Jacques VilleneuveVIL,Williams Renault,1:16.030,,26
2,9,Mika HakkinenHAK,McLaren Mercedes,1:16.205,+0.175s,27
3,8,Gerhard BergerBER,Benetton Renault,1:16.517,+0.487s,28
4,7,Jean AlesiALE,Benetton Renault,1:16.588,+0.558s,26
5,4,Heinz-Harald FrentzenFRE,Williams Renault,1:16.611,+0.581s,25
6,5,Michael SchumacherMSC,Ferrari,1:16.720,+0.690s,30
7,10,David CoulthardCOU,McLaren Mercedes,1:16.820,+0.790s,27
8,11,Ralf SchumacherRSC,Jordan Peugeot,1:16.833,+0.803s,13
9,22,Rubens BarrichelloBAR,Stewart Ford,1:17.148,+1.118s,25
10,12,Giancarlo FisichellaFIS,Jordan Peugeot,1:17.192,+1.162s,30
11,1,Damon HillHIL,Arrows Yamaha,1:17.490,+1.460s,28
12,16,Johnny HerbertHER,Sauber Petronas,1:17.587,+1.557s,26
13,6,Eddie IrvineIRV,Ferrari,1:17.635,+1.605s,28
14,2,Pedro DinizDIN,Arrows Yamaha,1:17.795,+1.765s,30
15,17,Nicola LariniLAR,Sauber Petronas,1:17.934,+1.904s,25
16,21,Jarno TrulliTRU,Minardi Hart,1:18.043,+2.013s,21
17,14,Olivier PanisPAN,Prost Mugen Honda,1:18.069,+2.039s,14
18,19,Mika SaloSAL,Tyrrell Ford,1:18.161,+2.131s,27
19,15,Shinji NakanoNAK,Prost Mugen Honda,1:18.283,+2.253s,24
20,20,Ukyo KatayamaKAT,Minardi Hart,1:18.316,+2.286s,24
21,18,Jos VerstappenVER,Tyrrell Ford,1:18.473,+2.443s,29
22,23,Jan MagnussenMAG,Stewart Ford,1:18.630,+2.600s,23
