Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Fernando AlonsoALO,Ferrari,52,1:28:41.196,25
2,1,Sebastian VettelVET,Red Bull Racing Renault,52,+16.511s,18
3,2,Mark WebberWEB,Red Bull Racing Renault,52,+16.947s,15
4,3,Lewis HamiltonHAM,McLaren Mercedes,52,+28.986s,12
5,6,Felipe MassaMAS,Ferrari,52,+29.010s,10
6,8,Nico RosbergROS,Mercedes,52,+60.665s,8
7,17,Sergio PerezPER,Sauber Ferrari,52,+65.590s,6
8,9,Nick HeidfeldHEI,Renault,52,+75.542s,4
9,7,Michael SchumacherMSC,Mercedes,52,+77.912s,2
10,19,Jaime AlguersuariALG,STR Ferrari,52,+79.108s,1
11,14,Adrian SutilSUT,Force India Mercedes,52,+79.712s,0
12,10,Vitaly PetrovPET,Renault,52,+80.681s,0
13,11,Rubens BarrichelloBAR,Williams Cosworth,51,+1 lap,0
14,12,Pastor MaldonadoMAL,Williams Cosworth,51,+1 lap,0
15,15,Paul di RestaDIR,Force India Mercedes,51,+1 lap,0
16,24,Timo GlockGLO,Virgin Cosworth,50,+2 laps,0
17,25,Jerome d'AmbrosioDAM,Virgin Cosworth,50,+2 laps,0
18,23,Vitantonio LiuzziLIU,HRT Cosworth,50,+2 laps,0
19,22,Daniel RicciardoRIC,HRT Cosworth,49,+3 laps,0
NC,4,Jenson ButtonBUT,McLaren Mercedes,39,DNF,0
NC,18,Sebastien BuemiBUE,STR Ferrari,25,DNF,0
NC,16,Kamui KobayashiKOB,Sauber Ferrari,23,DNF,0
NC,21,Jarno TrulliTRU,Lotus Renault,10,DNF,0
NC,20,Heikki KovalainenKOV,Lotus Renault,2,DNF,0
