Pos,No,Driver,Car,Time,Gap,Laps
1,5,Sebastian VettelVET,Ferrari,1:09.600,,28
2,6,Nico RosbergROS,Mercedes,1:09.611,+0.011s,50
3,7,Kimi RäikkönenRAI,Ferrari,1:09.860,+0.260s,41
4,13,Pastor MaldonadoMAL,Lotus Mercedes,1:09.914,+0.314s,44
5,44,Lewis HamiltonHAM,Mercedes,1:10.137,+0.537s,49
6,27,Nico HulkenbergHUL,Force India Mercedes,1:10.160,+0.560s,49
7,8,Romain GrosjeanGRO,Lotus Mercedes,1:10.267,+0.667s,38
8,33,Max VerstappenVER,STR Renault,1:10.356,+0.756s,48
9,12,Felipe NasrNAS,Sauber Ferrari,1:10.495,+0.895s,39
10,11,Sergio PerezPER,Force India Mercedes,1:10.585,+0.985s,46
11,55,Carlos SainzSAI,STR Renault,1:10.631,+1.031s,50
12,26,Daniil KvyatKVY,Red Bull Racing Renault,1:10.686,+1.086s,48
13,9,Marcus EricssonERI,Sauber Ferrari,1:10.744,+1.144s,40
14,77,Valtteri BottasBOT,Williams Mercedes,1:10.746,+1.146s,34
15,19,Felipe MassaMAS,Williams Mercedes,1:11.011,+1.411s,42
16,14,Fernando AlonsoALO,McLaren Honda,1:11.517,+1.917s,17
17,3,Daniel RicciardoRIC,Red Bull Racing Renault,1:11.676,+2.076s,38
18,22,Jenson ButtonBUT,McLaren Honda,1:11.919,+2.319s,17
19,28,Will StevensSTE,Marussia Ferrari,1:12.522,+2.922s,34
20,98,Roberto MerhiMER,Marussia Ferrari,1:13.094,+3.494s,34
