Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:15.988,,22
2,5,Sebastian VettelVET,Ferrari,1:16.304,+0.316s,19
3,7,Kimi RäikkönenRAI,Ferrari,1:16.310,+0.322s,20
4,6,Nico RosbergROS,Mercedes,1:16.440,+0.452s,22
5,13,Pastor MaldonadoMAL,Lotus Mercedes,1:16.600,+0.612s,15
6,77,Valtteri BottasBOT,Williams Mercedes,1:16.849,+0.861s,18
7,8,Romain GrosjeanGRO,Lotus Mercedes,1:16.864,+0.876s,15
8,19,Felipe MassaMAS,Williams Mercedes,1:17.041,+1.053s,19
9,26,Daniil KvyatKVY,Red Bull Racing Renault,1:17.092,+1.104s,10
10,3,Daniel RicciardoRIC,Red Bull Racing Renault,1:17.111,+1.123s,16
11,27,Nico HulkenbergHUL,Force India Mercedes,1:17.120,+1.132s,15
12,9,Marcus EricssonERI,Sauber Ferrari,1:17.261,+1.273s,17
13,55,Carlos SainzSAI,STR Renault,1:17.318,+1.330s,23
14,11,Sergio PerezPER,Force India Mercedes,1:17.367,+1.379s,20
15,14,Fernando AlonsoALO,McLaren Honda,1:17.627,+1.639s,21
16,33,Max VerstappenVER,STR Renault,1:17.657,+1.669s,23
17,12,Felipe NasrNAS,Sauber Ferrari,1:17.751,+1.763s,21
18,22,Jenson ButtonBUT,McLaren Honda,1:18.135,+2.147s,20
19,98,Roberto MerhiMER,Marussia Ferrari,1:19.531,+3.543s,15
20,28,Will StevensSTE,Marussia Ferrari,1:19.734,+3.746s,13
