Pos,No,Driver,Car,Laps,Time/retired,Pts
1,44,Lewis HamiltonHAM,Mercedes,44,1:24:42.820,25
2,5,Sebastian VettelVET,Ferrari,44,+2.358s,18
3,3,Daniel RicciardoRIC,Red Bull Racing TAG Heuer,44,+10.791s,15
4,7,Kimi RäikkönenRAI,Ferrari,44,+14.471s,12
5,77,Valtteri BottasBOT,Mercedes,44,+16.456s,10
6,27,Nico HulkenbergHUL,Renault,44,+28.087s,8
7,8,Romain GrosjeanGRO,Haas Ferrari,44,+31.553s,6
8,19,Felipe MassaMAS,Williams Mercedes,44,+36.649s,4
9,31,Esteban OconOCO,Force India Mercedes,44,+38.154s,2
10,55,Carlos SainzSAI,Toro Rosso,44,+39.447s,1
11,18,Lance StrollSTR,Williams Mercedes,44,+48.999s,0
12,26,Daniil KvyatKVY,Toro Rosso,44,+49.940s,0
13,30,Jolyon PalmerPAL,Renault,44,+53.239s,0
14,2,Stoffel VandoorneVAN,McLaren Honda,44,+57.078s,0
15,20,Kevin MagnussenMAG,Haas Ferrari,44,+67.262s,0
16,9,Marcus EricssonERI,Sauber Ferrari,44,+69.711s,0
17,11,Sergio PerezPER,Force India Mercedes,42,DNF,0
NC,14,Fernando AlonsoALO,McLaren Honda,25,DNF,0
NC,33,Max VerstappenVER,Red Bull Racing TAG Heuer,7,DNF,0
NC,94,Pascal WehrleinWEH,Sauber Ferrari,2,DNF,0
