Pos,No,Driver,Car,Time,Gap,Laps
1,1,Sebastian VettelVET,Red Bull Racing Renault,1:31.401,,17
2,5,Fernando AlonsoALO,Ferrari,1:31.464,+0.063s,20
3,2,Mark WebberWEB,Red Bull Racing Renault,1:31.829,+0.428s,12
4,6,Felipe MassaMAS,Ferrari,1:32.169,+0.768s,20
5,12,Pastor MaldonadoMAL,Williams Cosworth,1:32.496,+1.095s,20
6,4,Jenson ButtonBUT,McLaren Mercedes,1:32.956,+1.555s,18
7,16,Kamui KobayashiKOB,Sauber Ferrari,1:33.014,+1.613s,20
8,8,Nico RosbergROS,Mercedes,1:33.044,+1.643s,23
9,17,Sergio PerezPER,Sauber Ferrari,1:33.264,+1.863s,21
10,15,Paul di RestaDIR,Force India Mercedes,1:33.423,+2.022s,22
11,7,Michael SchumacherMSC,Mercedes,1:33.551,+2.150s,11
12,14,Adrian SutilSUT,Force India Mercedes,1:33.660,+2.259s,22
13,3,Lewis HamiltonHAM,McLaren Mercedes,1:33.842,+2.441s,16
14,11,Rubens BarrichelloBAR,Williams Cosworth,1:33.905,+2.504s,21
15,10,Vitaly PetrovPET,Renault,1:34.042,+2.641s,22
16,19,Jaime AlguersuariALG,STR Ferrari,1:34.329,+2.928s,20
17,18,Sebastien BuemiBUE,STR Ferrari,1:34.799,+3.398s,20
18,9,Nick HeidfeldHEI,Renault,1:34.822,+3.421s,21
19,20,Heikki KovalainenKOV,Lotus Renault,1:35.225,+3.824s,21
20,21,Jarno TrulliTRU,Lotus Renault,1:36.905,+5.504s,21
21,24,Timo GlockGLO,Virgin Cosworth,1:37.614,+6.213s,18
22,25,Jerome d'AmbrosioDAM,Virgin Cosworth,1:38.068,+6.667s,20
23,22,Daniel RicciardoRIC,HRT Cosworth,1:38.289,+6.888s,19
24,23,Vitantonio LiuzziLIU,HRT Cosworth,1:38.568,+7.167s,17
