Pos,No,Driver,Car,Time
1,1,Mika HakkinenHAK,McLaren Mercedes,1:20.547
2,3,Michael SchumacherMSC,Ferrari,1:20.611
3,2,David CoulthardCOU,McLaren Mercedes,1:20.956
4,4,Eddie IrvineIRV,Ferrari,1:21.011
5,16,Rubens BarrichelloBAR,Stewart Ford,1:21.530
6,8,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:21.556
7,19,Jarno TrulliTRU,Prost Peugeot,1:21.769
8,22,Jacques VilleneuveVIL,BAR Supertec,1:21.827
9,9,Giancarlo FisichellaFIS,Benetton Playlife,1:21.938
10,10,Alexander WurzWUR,Benetton Playlife,1:21.968
11,5,Alessandro ZanardiZAN,Williams Supertec,1:22.152
12,23,Mika SaloSAL,BAR Supertec,1:22.241
13,17,Johnny HerbertHER,Stewart Ford,1:22.248
14,11,Jean AlesiALE,Sauber Petronas,1:22.354
15,12,Pedro DinizDIN,Sauber Petronas,1:22.659
16,6,Ralf SchumacherRSC,Williams Supertec,1:22.719
17,7,Damon HillHIL,Jordan Mugen Honda,1:22.832
18,18,Olivier PanisPAN,Prost Peugeot,1:22.916
19,15,Toranosuke TakagiTAK,Arrows,1:23.290
20,20,Luca BadoerBAD,Minardi Ford,1:23.765
21,14,Pedro de la RosaDLR,Arrows,1:24.260
22,21,Marc GeneGEN,Minardi Ford,1:24.914
