Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Jim ClarkCLA,Lotus Climax,15,2:07:52.400,9
2,9,Graham HillHIL,BRM,15,+15.900s,6
3,5,Dan GurneyGUR,Brabham Climax,15,+21.400s,4
4,12,Jochen RindtRIN,Cooper Climax,15,+209.600s,3
5,4,Jack BrabhamBRA,Brabham Climax,15,+281.200s,2
6,8,Lorenzo BandiniBAN,Ferrari,15,+308.600s,1
7,16,Jo BonnierBON,Brabham Climax,15,+358.500s,0
8,24,Masten GregoryGRE,BRM,14,+1 lap,0
NC,7,John SurteesSUR,Ferrari,11,DNF,0
NC,17,Jo SiffertSIF,Brabham BRM,9,DNF,0
NC,3,Gerhard MitterMIT,Lotus Climax,8,DNF,0
NC,2,Mike SpenceSPE,Lotus Climax,8,DNF,0
NC,20,Richard AttwoodATT,Lotus BRM,7,DNF,0
NC,11,Bruce McLarenMCL,Cooper Climax,7,DNF,0
NC,6,Denny HulmeHUL,Brabham Climax,5,DNF,0
NC,22,Paul HawkinsHAW,Lotus Climax,4,DNF,0
NC,19,Chris AmonAMO,Lotus BRM,3,DNF,0
NC,10,Jackie StewartSTE,BRM,2,DNF,0
NC,21,Frank GardnerGAR,Brabham BRM,0,DNF,0
