Pos,No,Driver,Car,Laps,Time/retired,Pts
1,20,Jody ScheckterSCH,Wolf Ford,80,1:40:00.000,9
2,4,Patrick DepaillerDEP,Tyrrell Ford,80,+6.770s,6
3,2,Jochen MassMAS,McLaren Ford,80,+15.760s,4
4,17,Alan  JonesJON,Shadow Ford,80,+46.690s,3
5,23,Patrick TambayTAM,Ensign Ford,80,+63.260s,2
6,19,Vittorio BrambillaBRA,Surtees Ford,78,DNF,1
7,14,Danny OngaisONG,Penske Ford,78,+2 laps,0
8,9,Alex RibeiroRIB,March Ford,78,+2 laps,0
9,5,Mario AndrettiAND,Lotus Ford,77,DNF,0
10,16,Riccardo PatresePAT,Shadow Ford,76,DNF,0
11,30,Brett LungerLUN,McLaren Ford,76,DNF,0
12,21,Gilles VilleneuveVIL,Ferrari,76,DNF,0
NC,1,James HuntHUN,McLaren Ford,61,DNF,0
NC,27,Patrick NeveNEV,,56,DNF,0
NC,3,Ronnie PetersonPET,Tyrrell Ford,34,DNF,0
NC,24,Rupert KeeganKEE,Hesketh Ford,32,DNF,0
NC,18,Hans BinderBIN,Surtees Ford,31,DNF,0
NC,28,Emerson FittipaldiFIT,Fittipaldi Ford,29,DNF,0
NC,10,Ian ScheckterSCH,March Ford,29,DNF,0
NC,12,Carlos ReutemannREU,Ferrari,20,DNF,0
NC,8,Hans-Joachim StuckSTU,Brabham Alfa Romeo,19,DNF,0
NC,6,Gunnar NilssonNIL,Lotus Ford,17,DNF,0
NC,26,Jacques LaffiteLAF,Ligier Matra,12,DNF,0
NC,7,John WatsonWAT,Brabham Alfa Romeo,1,DNF,0
NC,22,Clay RegazzoniREG,Ensign Ford,0,DNF,0
