Pos,No,Driver,Car,Laps,Time/retired,Pts
1,20,Jody ScheckterSCH,Wolf Ford,76,1:57:52.770,9
2,11,Niki LaudaLAU,Ferrari,76,+0.889s,6
3,12,Carlos ReutemannREU,Ferrari,76,+32.800s,4
4,2,Jochen MassMAS,McLaren Ford,76,+34.600s,3
5,5,Mario AndrettiAND,Lotus Ford,76,+35.550s,2
6,17,Alan  JonesJON,Shadow Ford,76,+36.610s,1
7,26,Jacques LaffiteLAF,Ligier Matra,76,+64.440s,0
8,19,Vittorio BrambillaBRA,Surtees Ford,76,+68.640s,0
9,16,Riccardo PatresePAT,Shadow Ford,75,+1 lap,0
10,22,Jacky IckxICK,Ensign Ford,75,+1 lap,0
11,34,Jean-Pierre JarierJAR,Penske Ford,74,+2 laps,0
12,24,Rupert KeeganKEE,Hesketh Ford,73,+3 laps,0
NC,6,Gunnar NilssonNIL,Lotus Ford,51,DNF,0
NC,7,John WatsonWAT,Brabham Alfa Romeo,48,DNF,0
NC,4,Patrick DepaillerDEP,Tyrrell Ford,46,DNF,0
NC,18,Hans BinderBIN,Surtees Ford,41,DNF,0
NC,28,Emerson FittipaldiFIT,Fittipaldi Ford,37,DNF,0
NC,1,James HuntHUN,McLaren Ford,25,DNF,0
NC,8,Hans-Joachim StuckSTU,Brabham Alfa Romeo,19,DNF,0
NC,3,Ronnie PetersonPET,Tyrrell Ford,10,DNF,0
