Pos,No,Driver,Car,Time,Gap,Laps
1,12,Jean AlesiALE,Jordan Honda,1:35.454,,32
2,6,Juan Pablo MontoyaMOY,Williams BMW,1:35.977,+0.523s,44
3,19,Pedro de la RosaDLR,Jaguar Cosworth,1:36.225,+0.771s,38
4,3,Mika HakkinenHAK,McLaren Mercedes,1:36.430,+0.976s,34
5,22,Heinz-Harald FrentzenFRE,Prost Acer,1:36.439,+0.985s,41
6,18,Eddie IrvineIRV,Jaguar Cosworth,1:36.589,+1.135s,42
7,4,David CoulthardCOU,McLaren Mercedes,1:36.638,+1.184s,33
8,1,Michael SchumacherMSC,Ferrari,1:36.727,+1.273s,34
9,5,Ralf SchumacherRSC,Williams BMW,1:36.874,+1.420s,32
10,2,Rubens BarrichelloBAR,Ferrari,1:36.994,+1.540s,33
11,11,Jarno TrulliTRU,Jordan Honda,1:37.564,+2.110s,34
12,8,Jenson ButtonBUT,Benetton Renault,1:37.645,+2.191s,34
13,16,Nick HeidfeldHEI,Sauber Petronas,1:37.665,+2.211s,20
14,10,Jacques VilleneuveVIL,BAR Honda,1:38.312,+2.858s,30
15,17,Kimi RäikkönenRAI,Sauber Petronas,1:38.315,+2.861s,31
16,7,Giancarlo FisichellaFIS,Benetton Renault,1:38.398,+2.944s,24
17,21,Fernando AlonsoALO,Minardi European,1:38.961,+3.507s,30
18,9,Olivier PanisPAN,BAR Honda,1:39.108,+3.654s,33
19,14,Jos VerstappenVER,Arrows Asiatech,1:39.511,+4.057s,34
20,15,Enrique BernoldiBER,Arrows Asiatech,1:39.744,+4.290s,33
21,20,Alex YoongYOO,Minardi European,1:39.952,+4.498s,32
22,23,Tomas EngeENG,Prost Acer,1:41.216,+5.762s,18
