Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:16.651,,38
2,2,Rubens BarrichelloBAR,Ferrari,1:16.734,+0.083s,33
3,3,Mika HakkinenHAK,McLaren Mercedes,1:16.789,+0.138s,25
4,5,Ralf SchumacherRSC,Williams BMW,1:17.308,+0.657s,40
5,18,Eddie IrvineIRV,Jaguar Cosworth,1:17.409,+0.758s,31
6,12,Jean AlesiALE,Jordan Honda,1:17.862,+1.211s,20
7,7,Giancarlo FisichellaFIS,Benetton Renault,1:17.896,+1.245s,33
8,16,Nick HeidfeldHEI,Sauber Petronas,1:17.928,+1.277s,33
9,9,Olivier PanisPAN,BAR Honda,1:17.970,+1.319s,39
10,4,David CoulthardCOU,McLaren Mercedes,1:18.182,+1.531s,9
11,19,Pedro de la RosaDLR,Jaguar Cosworth,1:18.195,+1.544s,29
12,11,Jarno TrulliTRU,Jordan Honda,1:18.277,+1.626s,41
13,6,Juan Pablo MontoyaMOY,Williams BMW,1:18.524,+1.873s,36
14,22,Heinz-Harald FrentzenFRE,Prost Acer,1:18.724,+2.073s,32
15,17,Kimi RäikkönenRAI,Sauber Petronas,1:18.834,+2.183s,29
16,10,Jacques VilleneuveVIL,BAR Honda,1:19.238,+2.587s,32
17,8,Jenson ButtonBUT,Benetton Renault,1:19.263,+2.612s,31
18,14,Jos VerstappenVER,Arrows Asiatech,1:19.368,+2.717s,39
19,15,Enrique BernoldiBER,Arrows Asiatech,1:19.466,+2.815s,37
20,21,Fernando AlonsoALO,Minardi European,1:19.992,+3.341s,35
21,23,Luciano BurtiBUR,Prost Acer,1:20.615,+3.964s,36
22,20,Tarso MarquesMAR,Minardi European,1:20.981,+4.330s,38
