Pos,No,Driver,Car,Time,Gap,Laps
1,3,Mika HakkinenHAK,McLaren Mercedes,1:13.387,,30
2,1,Michael SchumacherMSC,Ferrari,1:13.552,+0.165s,43
3,2,Rubens BarrichelloBAR,Ferrari,1:13.584,+0.197s,44
4,4,David CoulthardCOU,McLaren Mercedes,1:13.656,+0.269s,41
5,18,Eddie IrvineIRV,Jaguar Cosworth,1:13.806,+0.419s,52
6,16,Nick HeidfeldHEI,Sauber Petronas,1:13.827,+0.440s,48
7,22,Heinz-Harald FrentzenFRE,Prost Acer,1:13.858,+0.471s,37
8,19,Pedro de la RosaDLR,Jaguar Cosworth,1:13.917,+0.530s,50
9,5,Ralf SchumacherRSC,Williams BMW,1:13.919,+0.532s,42
10,6,Juan Pablo MontoyaMOY,Williams BMW,1:13.983,+0.596s,45
11,17,Kimi RäikkönenRAI,Sauber Petronas,1:14.027,+0.640s,45
12,12,Jean AlesiALE,Jordan Honda,1:14.057,+0.670s,33
13,8,Jenson ButtonBUT,Benetton Renault,1:14.186,+0.799s,47
14,11,Jarno TrulliTRU,Jordan Honda,1:14.215,+0.828s,38
15,9,Olivier PanisPAN,BAR Honda,1:14.368,+0.981s,52
16,23,Tomas EngeENG,Prost Acer,1:14.767,+1.380s,40
17,7,Giancarlo FisichellaFIS,Benetton Renault,1:14.911,+1.524s,21
18,10,Jacques VilleneuveVIL,BAR Honda,1:14.999,+1.612s,33
19,21,Fernando AlonsoALO,Minardi European,1:15.131,+1.744s,48
20,15,Enrique BernoldiBER,Arrows Asiatech,1:15.449,+2.062s,48
21,14,Jos VerstappenVER,Arrows Asiatech,1:15.547,+2.160s,26
22,20,Alex YoongYOO,Minardi European,1:16.318,+2.931s,47
