Pos,No,Driver,Car,Time,Gap,Laps
1,3,Mika HakkinenHAK,McLaren Mercedes,1:22.827,,35
2,4,David CoulthardCOU,McLaren Mercedes,1:22.894,+0.067s,42
3,2,Rubens BarrichelloBAR,Ferrari,1:23.578,+0.751s,41
4,1,Michael SchumacherMSC,Ferrari,1:23.619,+0.792s,46
5,11,Heinz-Harald FrentzenFRE,Jordan Honda,1:23.877,+1.050s,38
6,16,Nick HeidfeldHEI,Sauber Petronas,1:24.096,+1.269s,42
7,19,Pedro de la RosaDLR,Jaguar Cosworth,1:24.116,+1.289s,22
8,5,Ralf SchumacherRSC,Williams BMW,1:24.222,+1.395s,42
9,12,Jarno TrulliTRU,Jordan Honda,1:24.343,+1.516s,47
10,17,Kimi RäikkönenRAI,Sauber Petronas,1:24.387,+1.560s,39
11,10,Jacques VilleneuveVIL,BAR Honda,1:24.436,+1.609s,37
12,9,Olivier PanisPAN,BAR Honda,1:24.562,+1.735s,37
13,18,Eddie IrvineIRV,Jaguar Cosworth,1:24.733,+1.906s,43
14,22,Jean AlesiALE,Prost Acer,1:24.832,+2.005s,38
15,14,Jos VerstappenVER,Arrows Asiatech,1:25.026,+2.199s,41
16,15,Enrique BernoldiBER,Arrows Asiatech,1:25.209,+2.382s,36
17,6,Juan Pablo MontoyaMOY,Williams BMW,1:25.267,+2.440s,38
18,23,Luciano BurtiBUR,Prost Acer,1:25.448,+2.621s,32
19,8,Jenson ButtonBUT,Benetton Renault,1:25.673,+2.846s,35
20,21,Fernando AlonsoALO,Minardi European,1:26.695,+3.868s,34
21,7,Giancarlo FisichellaFIS,Benetton Renault,1:26.730,+3.903s,26
22,20,Tarso MarquesMAR,Minardi European,1:27.203,+4.376s,31
