Pos,No,Driver,Car,Time,Gap,Laps
1,12,Jarno TrulliTRU,Jordan Honda,1:38.846,,39
2,1,Michael SchumacherMSC,Ferrari,1:38.929,+0.083s,34
3,2,Rubens BarrichelloBAR,Ferrari,1:38.931,+0.085s,32
4,4,David CoulthardCOU,McLaren Mercedes,1:39.300,+0.454s,31
5,18,Eddie IrvineIRV,Jaguar Cosworth,1:39.520,+0.674s,29
6,3,Mika HakkinenHAK,McLaren Mercedes,1:39.861,+1.015s,26
7,11,Heinz-Harald FrentzenFRE,Jordan Honda,1:40.197,+1.351s,29
8,19,Luciano BurtiBUR,Jaguar Cosworth,1:40.211,+1.365s,37
9,9,Olivier PanisPAN,BAR Honda,1:40.229,+1.383s,36
10,5,Ralf SchumacherRSC,Williams BMW,1:40.617,+1.771s,33
11,10,Jacques VilleneuveVIL,BAR Honda,1:41.003,+2.157s,35
12,16,Nick HeidfeldHEI,Sauber Petronas,1:41.027,+2.181s,36
13,7,Giancarlo FisichellaFIS,Benetton Renault,1:41.375,+2.529s,21
14,17,Kimi RäikkönenRAI,Sauber Petronas,1:41.592,+2.746s,37
15,14,Jos VerstappenVER,Arrows Asiatech,1:41.794,+2.948s,19
16,22,Jean AlesiALE,Prost Acer,1:41.834,+2.988s,40
17,8,Jenson ButtonBUT,Benetton Renault,1:42.214,+3.368s,23
18,15,Enrique BernoldiBER,Arrows Asiatech,1:42.541,+3.695s,22
19,23,Gaston MazzacaneMAZ,Prost Acer,1:42.563,+3.717s,33
20,20,Tarso MarquesMAR,Minardi European,1:42.872,+4.026s,27
21,21,Fernando AlonsoALO,Minardi European,1:43.107,+4.261s,18
22,6,Juan Pablo MontoyaMOY,Williams BMW,2:13.188,+34.342s,5
