Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:13.865,,13
2,8,Fernando AlonsoALO,Renault,1:13.946,+0.081s,9
3,9,Jenson ButtonBUT,BAR Honda,1:14.047,+0.182s,10
4,2,Rubens BarrichelloBAR,Ferrari,1:14.284,+0.419s,12
5,7,Jarno TrulliTRU,Renault,1:14.421,+0.556s,11
6,6,Kimi RäikkönenRAI,McLaren Mercedes,1:14.584,+0.719s,7
7,5,David CoulthardCOU,McLaren Mercedes,1:14.747,+0.882s,7
8,3,Juan Pablo MontoyaMOY,Williams BMW,1:15.067,+1.202s,17
9,4,Ralf SchumacherRSC,Williams BMW,1:15.191,+1.326s,13
10,11,Giancarlo FisichellaFIS,Sauber Petronas,1:15.290,+1.425s,10
11,16,Cristiano da MattaDAM,Toyota,1:15.573,+1.708s,13
12,12,Felipe MassaMAS,Sauber Petronas,1:15.764,+1.899s,16
13,17,Olivier PanisPAN,Toyota,1:15.843,+1.978s,13
14,14,Mark WebberWEB,Jaguar Cosworth,1:15.854,+1.989s,6
15,15,Christian KlienKLI,Jaguar Cosworth,1:16.124,+2.259s,10
16,18,Nick HeidfeldHEI,Jordan Ford,1:16.305,+2.440s,15
17,19,Timo GlockGLO,Jordan Ford,1:16.928,+3.063s,13
18,20,Gianmaria BruniBRU,Minardi Cosworth,1:18.409,+4.544s,15
19,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:18.711,+4.846s,15
20,10,Takuma SatoSAT,BAR Honda,,,4
