Pos,No,Driver,Car,Time,Gap,Laps
1,9,Jenson ButtonBUT,BAR Honda,1:29.485,,11
2,4,Ralf SchumacherRSC,Williams BMW,1:30.192,+0.707s,7
3,10,Takuma SatoSAT,BAR Honda,1:30.261,+0.776s,7
4,3,Juan Pablo MontoyaMOY,Williams BMW,1:30.369,+0.884s,11
5,1,Michael SchumacherMSC,Ferrari,1:30.418,+0.933s,10
6,6,Kimi RäikkönenRAI,McLaren Mercedes,1:30.532,+1.047s,5
7,7,Jarno TrulliTRU,Renault,1:30.551,+1.066s,5
8,8,Fernando AlonsoALO,Renault,1:30.600,+1.115s,5
9,2,Rubens BarrichelloBAR,Ferrari,1:30.681,+1.196s,5
10,17,Olivier PanisPAN,Toyota,1:31.248,+1.763s,11
11,16,Cristiano da MattaDAM,Toyota,1:31.814,+2.329s,11
12,11,Giancarlo FisichellaFIS,Sauber Petronas,1:31.816,+2.331s,9
13,12,Felipe MassaMAS,Sauber Petronas,1:32.206,+2.721s,10
14,14,Mark WebberWEB,Jaguar Cosworth,1:32.596,+3.111s,5
15,18,Nick HeidfeldHEI,Jordan Ford,1:32.690,+3.205s,13
16,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:32.898,+3.413s,14
17,19,Giorgio PantanoPAN,Jordan Ford,1:33.226,+3.741s,12
18,20,Gianmaria BruniBRU,Minardi Cosworth,1:33.499,+4.014s,9
19,15,Christian KlienKLI,Jaguar Cosworth,1:33.917,+4.432s,16
20,5,David CoulthardCOU,McLaren Mercedes,,,2
