Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:20.216,,10
2,4,Antonio PizzoniaPIZ,Williams BMW,1:20.482,+0.266s,14
3,3,Juan Pablo MontoyaMOY,Williams BMW,1:20.696,+0.480s,15
4,9,Jenson ButtonBUT,BAR Honda,1:20.731,+0.515s,11
5,2,Rubens BarrichelloBAR,Ferrari,1:20.830,+0.614s,12
6,7,Jarno TrulliTRU,Renault,1:21.257,+1.041s,10
7,8,Fernando AlonsoALO,Renault,1:21.392,+1.176s,8
8,5,David CoulthardCOU,McLaren Mercedes,1:21.555,+1.339s,8
9,12,Felipe MassaMAS,Sauber Petronas,1:21.593,+1.377s,6
10,6,Kimi RäikkönenRAI,McLaren Mercedes,1:21.825,+1.609s,8
11,17,Olivier PanisPAN,Toyota,1:21.838,+1.622s,15
12,16,Ricardo ZontaZON,Toyota,1:21.927,+1.711s,17
13,11,Giancarlo FisichellaFIS,Sauber Petronas,1:22.013,+1.797s,9
14,14,Mark WebberWEB,Jaguar Cosworth,1:22.068,+1.852s,9
15,15,Christian KlienKLI,Jaguar Cosworth,1:22.421,+2.205s,6
16,19,Giorgio PantanoPAN,Jordan Ford,1:22.709,+2.493s,11
17,20,Gianmaria BruniBRU,Minardi Cosworth,1:23.112,+2.896s,14
18,18,Nick HeidfeldHEI,Jordan Ford,1:23.242,+3.026s,13
19,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:24.233,+4.017s,14
20,10,Takuma SatoSAT,BAR Honda,,,4
