Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Ferrari,1:25.786,,13
2,2,Rubens BarrichelloBAR,Ferrari,1:26.159,+0.373s,8
3,3,Juan Pablo MontoyaMOY,Williams BMW,1:26.195,+0.409s,13
4,4,Ralf SchumacherRSC,Williams BMW,1:26.390,+0.604s,11
5,5,David CoulthardCOU,McLaren Mercedes,1:26.428,+0.642s,5
6,8,Fernando AlonsoALO,Renault,1:26.610,+0.824s,7
7,6,Kimi RäikkönenRAI,McLaren Mercedes,1:26.725,+0.939s,6
8,14,Mark WebberWEB,Jaguar Cosworth,1:26.804,+1.018s,5
9,7,Jarno TrulliTRU,Renault,1:26.817,+1.031s,14
10,9,Jenson ButtonBUT,BAR Honda,1:26.995,+1.209s,11
11,17,Olivier PanisPAN,Toyota,1:27.107,+1.321s,16
12,16,Cristiano da MattaDAM,Toyota,1:27.717,+1.931s,14
13,11,Giancarlo FisichellaFIS,Sauber Petronas,1:27.744,+1.958s,9
14,12,Felipe MassaMAS,Sauber Petronas,1:28.341,+2.555s,15
15,10,Takuma SatoSAT,BAR Honda,1:28.438,+2.652s,12
16,15,Christian KlienKLI,Jaguar Cosworth,1:28.572,+2.786s,7
17,19,Giorgio PantanoPAN,Jordan Ford,1:30.057,+4.271s,13
18,18,Nick HeidfeldHEI,Jordan Ford,1:30.233,+4.447s,13
19,20,Gianmaria BruniBRU,Minardi Cosworth,1:31.310,+5.524s,12
20,21,Zsolt BaumgartnerBAU,Minardi Cosworth,1:32.295,+6.509s,14
