Pos,No,Driver,Car,Laps,Time/retired,Pts
1,11,James HuntHUN,McLaren Ford,75,1:42:20.430,9
2,1,Niki LaudaLAU,Ferrari,75,+30.970s,6
3,6,Gunnar NilssonNIL,Lotus Ford,75,+48.020s,4
4,7,Carlos ReutemannREU,Brabham Alfa Romeo,74,+1 lap,3
5,22,Chris AmonAMO,Ensign Ford,74,+1 lap,2
6,8,Carlos PacePAC,Brabham Alfa Romeo,74,+1 lap,1
7,20,Jacky IckxICK,Wolf-Williams,74,+1 lap,0
8,16,Tom PrycePRY,Shadow Ford,74,+1 lap,0
9,19,Alan  JonesJON,Surtees Ford,74,+1 lap,0
10,21,Michel LeclereLEC,Wolf-Williams,73,+2 laps,0
11,2,Clay RegazzoniREG,Ferrari,72,+3 laps,0
12,26,Jacques LaffiteLAF,Ligier Matra,72,+3 laps,0
13,37,Larry PerkinsPER,Boro Ford,72,+3 laps,0
NC,12,Jochen MassMAS,McLaren Ford,65,DNF,0
NC,17,Jean-Pierre JarierJAR,Shadow Ford,61,DNF,0
NC,3,Jody ScheckterSCH,Tyrrell Ford,53,DNF,0
NC,28,John WatsonWAT,Penske Ford,51,DNF,0
NC,35,Arturo MerzarioMER,March Ford,36,DNF,0
NC,5,Mario AndrettiAND,Lotus Ford,34,DNF,0
NC,4,Patrick DepaillerDEP,Tyrrell Ford,25,DNF,0
NC,9,Vittorio BrambillaBRA,March Ford,21,DNF,0
NC,34,Hans-Joachim StuckSTU,March Ford,16,DNF,0
NC,10,Ronnie PetersonPET,March Ford,11,DNF,0
NC,30,Emerson FittipaldiFIT,Fittipaldi Ford,3,DNF,0
