Pos,No,Driver,Car,Time,Gap,Laps
1,44,Lewis HamiltonHAM,Mercedes,1:42.113,,35
2,6,Nico RosbergROS,Mercedes,1:42.196,+0.083s,37
3,20,Kevin MagnussenMAG,McLaren Mercedes,1:42.895,+0.782s,37
4,1,Sebastian VettelVET,Red Bull Racing Renault,1:42.959,+0.846s,33
5,77,Valtteri BottasBOT,Williams Mercedes,1:43.070,+0.957s,34
6,3,Daniel RicciardoRIC,Red Bull Racing Renault,1:43.183,+1.070s,32
7,7,Kimi RäikkönenRAI,Ferrari,1:43.489,+1.376s,33
8,22,Jenson ButtonBUT,McLaren Mercedes,1:43.503,+1.390s,23
9,26,Daniil KvyatKVY,STR Renault,1:43.546,+1.433s,38
10,19,Felipe MassaMAS,Williams Mercedes,1:43.558,+1.445s,34
11,11,Sergio PerezPER,Force India Mercedes,1:43.746,+1.633s,37
12,13,Pastor MaldonadoMAL,Lotus Renault,1:44.005,+1.892s,38
13,27,Nico HulkenbergHUL,Force India Mercedes,1:44.068,+1.955s,32
14,25,Jean-Eric VergneVER,STR Renault,1:44.157,+2.044s,39
15,21,Esteban Gutierrez GUT,Sauber Ferrari,1:44.316,+2.203s,38
16,99,Adrian SutilSUT,Sauber Ferrari,1:44.763,+2.650s,37
17,8,Romain GrosjeanGRO,Lotus Renault,1:44.986,+2.873s,35
18,10,Kamui KobayashiKOB,Caterham Renault,1:45.505,+3.392s,38
19,46,Will StevensSTE,Caterham Renault,1:47.057,+4.944s,34
20,14,Fernando AlonsoALO,Ferrari,,,2
