Pos,No,Driver,Car,Laps,Time/retired,Pts
1,11,Jody ScheckterSCH,Ferrari,50,1:22:00.220,9
2,12,Gilles VilleneuveVIL,Ferrari,50,+0.460s,6
3,28,Clay RegazzoniREG,Williams Ford,50,+4.780s,4
4,5,Niki LaudaLAU,Brabham Alfa Romeo,50,+54.400s,3
5,1,Mario AndrettiAND,Lotus Ford,50,+59.700s,2
6,4,Jean-Pierre JarierJAR,Tyrrell Ford,50,+61.550s,1
7,2,Carlos ReutemannREU,Lotus Ford,50,+84.140s,0
8,14,Emerson FittipaldiFIT,Fittipaldi Ford,49,+1 lap,0
9,27,Alan  JonesJON,Williams Ford,49,+1 lap,0
10,3,Didier PironiPIR,Tyrrell Ford,49,+1 lap,0
11,9,Hans-Joachim StuckSTU,ATS Ford,49,+1 lap,0
12,36,Vittorio BrambillaBRA,Alfa Romeo,49,+1 lap,0
13,29,Riccardo PatresePAT,Arrows Ford,47,+3 laps,0
14,15,Jean-Pierre JabouilleJAB,Renault,45,DNF,0
NC,26,Jacques LaffiteLAF,Ligier Ford,41,DNF,0
NC,20,Keke RosbergROS,Wolf Ford,41,DNF,0
NC,25,Jacky IckxICK,Ligier Ford,40,DNF,0
NC,18,Elio de AngelisDEA,Shadow Ford,33,DNF,0
NC,35,Bruno GiacomelliGIA,Alfa Romeo,28,DNF,0
NC,7,John WatsonWAT,McLaren Ford,13,DNF,0
NC,16,Rene ArnouxARN,Renault,13,DNF,0
NC,8,Patrick TambayTAM,McLaren Ford,3,DNF,0
NC,30,Jochen MassMAS,Arrows Ford,3,DNF,0
NC,6,Nelson PiquetPIQ,Brabham Alfa Romeo,1,DNF,0
