Pos,No,Driver,Car,Laps,Time/retired,Pts
1,11,Jody ScheckterSCH,Ferrari,76,1:55:22.480,9
2,28,Clay RegazzoniREG,Williams Ford,76,+0.440s,6
3,2,Carlos ReutemannREU,Lotus Ford,76,+8.570s,4
4,7,John WatsonWAT,McLaren Ford,76,+41.310s,3
5,25,Patrick DepaillerDEP,Ligier Ford,74,DNF,2
6,30,Jochen MassMAS,Arrows Ford,69,+7 laps,1
7,6,Nelson PiquetPIQ,Brabham Alfa Romeo,68,DNF,0
8,15,Jean-Pierre JabouilleJAB,Renault,68,+8 laps,0
NC,26,Jacques LaffiteLAF,Ligier Ford,55,DNF,0
NC,12,Gilles VilleneuveVIL,Ferrari,54,DNF,0
NC,27,Alan  JonesJON,Williams Ford,43,DNF,0
NC,4,Jean-Pierre JarierJAR,Tyrrell Ford,34,DNF,0
NC,9,Hans-Joachim StuckSTU,ATS Ford,30,DNF,0
NC,5,Niki LaudaLAU,Brabham Alfa Romeo,21,DNF,0
NC,3,Didier PironiPIR,Tyrrell Ford,21,DNF,0
NC,1,Mario AndrettiAND,Lotus Ford,21,DNF,0
NC,14,Emerson FittipaldiFIT,Fittipaldi Ford,17,DNF,0
NC,16,Rene ArnouxARN,Renault,8,DNF,0
NC,20,James HuntHUN,Wolf Ford,4,DNF,0
NC,29,Riccardo PatresePAT,Arrows Ford,4,DNF,0
