Pos,No,Driver,Car,Time
1,3,Michael SchumacherMSC,Ferrari,1:20.974
2,1,Mika HakkinenHAK,McLaren Mercedes,1:21.052
3,4,Rubens BarrichelloBAR,Ferrari,1:21.416
4,2,David CoulthardCOU,McLaren Mercedes,1:21.422
5,9,Ralf SchumacherRSC,Williams BMW,1:21.605
6,22,Jacques VilleneuveVIL,BAR Honda,1:21.963
7,6,Jarno TrulliTRU,Jordan Mugen Honda,1:22.006
8,5,Heinz-Harald FrentzenFRE,Jordan Mugen Honda,1:22.135
9,7,Eddie IrvineIRV,Jaguar Cosworth,1:22.370
10,10,Jenson ButtonBUT,Williams BMW,1:22.385
11,19,Jos VerstappenVER,Arrows Supertec,1:22.421
12,17,Mika SaloSAL,Sauber Petronas,1:22.443
13,11,Giancarlo FisichellaFIS,Benetton Playlife,1:22.569
14,8,Johnny HerbertHER,Jaguar Cosworth,1:22.781
15,16,Pedro DinizDIN,Sauber Petronas,1:22.841
16,23,Ricardo ZontaZON,BAR Honda,1:22.882
17,14,Jean AlesiALE,Prost Peugeot,1:22.894
18,12,Alexander WurzWUR,Benetton Playlife,1:23.010
19,15,Nick HeidfeldHEI,Prost Peugeot,1:23.033
20,20,Marc GeneGEN,Minardi Fondmetal,1:23.486
21,21,Gaston MazzacaneMAZ,Minardi Fondmetal,1:24.257
22,18,Pedro de la RosaDLR,Arrows Supertec,
