Pos,No,Driver,Car,Laps,Time/retired,Pts
1,2,Carlos ReutemannREU,Williams Ford,54,1:16:31.610,9
2,26,Jacques LaffiteLAF,Ligier Matra,54,+36.060s,6
3,12,Nigel MansellMAN,Lotus Ford,54,+43.690s,4
4,27,Gilles VilleneuveVIL,Ferrari,54,+47.640s,3
5,11,Elio de AngelisDEA,Lotus Ford,54,+49.200s,2
6,3,Eddie  CheeverCHE,Tyrrell Ford,54,+52.510s,1
7,7,John WatsonWAT,McLaren Ford,54,+61.660s,0
8,28,Didier PironiPIR,Ferrari,54,+92.040s,0
9,23,Bruno GiacomelliGIA,Alfa Romeo,54,+95.580s,0
10,22,Mario AndrettiAND,Alfa Romeo,53,+1 lap,0
11,14,Marc SurerSUR,Ensign Ford,52,+2 laps,0
12,4,Michele AlboretoALB,Tyrrell Ford,52,+2 laps,0
13,31,Piercarlo GhinzaniGHI,Osella Hart,50,+4 laps,0
NC,6,Hector RebaqueREB,Brabham Ford,39,DNF,0
NC,25,Jean-Pierre JabouilleJAB,Ligier Matra,35,DNF,0
NC,21,Chico SerraSER,Fittipaldi Ford,29,DNF,0
NC,32,Beppe GabbianiGAB,Osella Hart,22,DNF,0
NC,1,Alan  JonesJON,Williams Ford,19,DNF,0
NC,8,Andrea de CesarisDEC,McLaren Ford,11,DNF,0
NC,5,Nelson PiquetPIQ,Brabham Ford,10,DNF,0
NC,20,Keke RosbergROS,Fittipaldi Ford,10,DNF,0
NC,15,Alain ProstPRO,Renault,2,DNF,0
NC,30,Siegfried StohrSTO,Arrows Ford,0,DNF,0
NC,29,Riccardo PatresePAT,Arrows Ford,0,DNF,0
