Pos,No,Driver,Car,Laps,Time/retired,Pts
1,7,John WatsonWAT,McLaren Ford,68,1:26:54.800,9
2,2,Carlos ReutemannREU,Williams Ford,68,+40.650s,6
3,26,Jacques LaffiteLAF,Ligier Matra,67,+1 lap,4
4,3,Eddie  CheeverCHE,Tyrrell Ford,67,+1 lap,3
5,6,Hector RebaqueREB,Brabham Ford,67,+1 lap,2
6,10,Slim BorguddBOR,ATS Ford,67,+1 lap,1
7,17,Derek DalyDAL,March Ford,66,+2 laps,0
8,32,Jean-Pierre JarierJAR,Osella Hart,65,+3 laps,0
9,16,Rene ArnouxARN,Renault,64,DNF,0
10,29,Riccardo PatresePAT,Arrows Ford,64,DNF,0
11,33,Marc SurerSUR,Theodore Ford,61,DNF,0
NC,22,Mario AndrettiAND,Alfa Romeo,59,DNF,0
NC,20,Keke RosbergROS,Fittipaldi Ford,56,DNF,0
NC,11,Elio de AngelisDEA,Lotus Ford,25,DNF,0
NC,15,Alain ProstPRO,Renault,17,DNF,0
NC,25,Patrick TambayTAM,Ligier Matra,15,DNF,0
NC,28,Didier PironiPIR,Ferrari,13,DNF,0
NC,5,Nelson PiquetPIQ,Brabham Ford,11,DNF,0
NC,23,Bruno GiacomelliGIA,Alfa Romeo,5,DNF,0
NC,27,Gilles VilleneuveVIL,Ferrari,4,DNF,0
NC,1,Alan  JonesJON,Williams Ford,3,DNF,0
NC,8,Andrea de CesarisDEC,McLaren Ford,3,DNF,0
NC,4,Michele AlboretoALB,Tyrrell Ford,0,DNF,0
NC,30,Siegfried StohrSTO,Arrows Ford,0,DNF,0
