Pos,No,Driver,Car,Laps,Time/retired,Pts
1,15,Alain ProstPRO,Renault,72,1:40:22.430,9
2,5,Nelson PiquetPIQ,Brabham Ford,72,+8.240s,6
3,1,Alan  JonesJON,Williams Ford,72,+35.500s,4
4,6,Hector RebaqueREB,Brabham Ford,71,+1 lap,3
5,11,Elio de AngelisDEA,Lotus Ford,71,+1 lap,2
6,14,Eliseo SalazarSAL,Ensign Ford,70,+2 laps,1
7,30,Siegfried StohrSTO,Arrows Ford,69,+3 laps,0
8,33,Marc SurerSUR,Theodore Ford,69,+3 laps,0
9,4,Michele AlboretoALB,Tyrrell Ford,68,DNF,0
10,10,Slim BorguddBOR,ATS Ford,68,+4 laps,0
NC,22,Mario AndrettiAND,Alfa Romeo,62,DNF,0
NC,7,John WatsonWAT,McLaren Ford,50,DNF,0
NC,3,Eddie  CheeverCHE,Tyrrell Ford,46,DNF,0
NC,32,Jean-Pierre JarierJAR,Osella Hart,29,DNF,0
NC,16,Rene ArnouxARN,Renault,21,DNF,0
NC,23,Bruno GiacomelliGIA,Alfa Romeo,19,DNF,0
NC,26,Jacques LaffiteLAF,Ligier Matra,18,DNF,0
NC,2,Carlos ReutemannREU,Williams Ford,18,DNF,0
NC,29,Riccardo PatresePAT,Arrows Ford,16,DNF,0
NC,17,Derek DalyDAL,March Ford,5,DNF,0
NC,28,Didier PironiPIR,Ferrari,4,DNF,0
NC,12,Nigel MansellMAN,Lotus Ford,1,DNF,0
NC,25,Patrick TambayTAM,Ligier Matra,0,DNF,0
NC,27,Gilles VilleneuveVIL,Ferrari,0,DNF,0
