Pos,No,Driver,Car,Time,Gap,Laps
1,77,Valtteri BottasBOT,Mercedes,1:20.089,,14
2,55,Carlos SainzSAI,McLaren Renault,1:20.318,+0.229s,14
3,4,Lando NorrisNOR,McLaren Renault,1:20.412,+0.323s,15
4,3,Daniel RicciardoRIC,Renault,1:20.419,+0.330s,9
5,44,Lewis HamiltonHAM,Mercedes,1:20.439,+0.350s,11
6,33,Max VerstappenVER,Red Bull Racing Honda,1:20.456,+0.367s,15
7,23,Alexander AlbonALB,Red Bull Racing Honda,1:20.563,+0.474s,15
8,31,Esteban OconOCO,Renault,1:20.693,+0.604s,13
9,18,Lance StrollSTR,Racing Point BWT Mercedes,1:20.804,+0.715s,14
10,11,Sergio PerezPER,Racing Point BWT Mercedes,1:20.897,+0.808s,13
11,16,Charles LeclercLEC,Ferrari,1:20.917,+0.828s,11
12,10,Pierre GaslyGAS,AlphaTauri Honda,1:20.936,+0.847s,14
13,26,Daniil KvyatKVY,AlphaTauri Honda,1:20.953,+0.864s,13
14,8,Romain GrosjeanGRO,Haas Ferrari,1:21.205,+1.116s,14
15,5,Sebastian VettelVET,Ferrari,1:21.263,+1.174s,13
16,20,Kevin MagnussenMAG,Haas Ferrari,1:21.436,+1.347s,15
17,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:21.459,+1.370s,15
18,63,George RussellRUS,Williams Mercedes,1:21.677,+1.588s,16
19,6,Nicholas LatifiLAT,Williams Mercedes,1:21.764,+1.675s,15
20,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:22.090,+2.001s,15
