Pos,No,Driver,Car,Time
1,4,Phil HillHIL,Ferrari,8:55.200
2,1,Jack BrabhamBRA,Cooper Climax,9:01.400
3,7,Stirling MossMOS,Lotus Climax,9:01.700
4,8,Jo BonnierBON,Porsche,9:04.800
5,3,Wolfgang von TripsVON,Ferrari,9:05.500
6,17,Graham HillHIL,BRM Climax,9:06.400
7,9,Dan GurneyGUR,Porsche,9:06.600
8,14,Jim ClarkCLA,Lotus Climax,9:08.100
9,16,Tony BrooksBRO,BRM Climax,9:09.300
10,18,John SurteesSUR,Cooper Climax,9:11.200
11,11,Hans  HerrmannHER,Porsche,9:12.700
12,2,Bruce McLarenMCL,Cooper Climax,9:13.000
13,6,Willy MairesseMAI,Ferrari,9:15.900
14,5,Richie GintherGIN,Ferrari,9:16.600
15,19,Roy SalvadoriSAL,Cooper Climax,9:22.000
16,15,Innes IrelandIRE,Lotus Climax,9:22.900
17,31,Carel Godin de Beaufort DEB,Porsche,9:28.400
18,28,Jackie  Lewis LEW,Cooper Climax,9:31.400
19,32,Lorenzo BandiniBAN,Cooper Maserati,9:35.400
20,37,Tony  Marsh MAR,Lotus Climax,9:37.700
21,20,Maurice  TrintignantTRI,De Tomaso OSCA,9:38.500
22,33,Tony MaggsMAG,Lotus Climax,9:45.500
23,26,Wolfgang SeidelSEI,Lotus Climax,9:59.900
24,30,Ian Burgess BUR,Lotus Climax,10:01.400
25,27,Gerry  Ashmore ASH,Lotus Climax,10:06.000
26,38,Bernard  Collomb COL,Cooper Climax,10:23.000
