Pos,No,Driver,Car,Time,Gap,Laps
1,10,Juan Pablo MontoyaMOY,McLaren Mercedes,1:16.197,,16
2,6,Giancarlo FisichellaFIS,Renault,1:16.403,+0.206s,12
3,17,Ralf SchumacherRSC,Toyota,1:16.508,+0.311s,16
4,5,Fernando AlonsoALO,Renault,1:16.513,+0.316s,12
5,1,Michael SchumacherMSC,Ferrari,1:16.803,+0.606s,14
6,9,Kimi RäikkönenRAI,McLaren Mercedes,1:16.875,+0.678s,15
7,8,Nick HeidfeldHEI,Williams BMW,1:16.935,+0.738s,12
8,14,David CoulthardCOU,RBR Cosworth,1:17.180,+0.983s,13
9,2,Rubens BarrichelloBAR,Ferrari,1:17.475,+1.278s,12
10,7,Mark WebberWEB,Williams BMW,1:18.065,+1.868s,8
11,16,Jarno TrulliTRU,Toyota,1:18.215,+2.018s,12
12,15,Vitantonio LiuzziLIU,RBR Cosworth,1:18.259,+2.062s,15
13,11,Jacques VilleneuveVIL,Sauber Petronas,1:18.640,+2.443s,9
14,20,Patrick Friesacher FRI,Minardi Cosworth,1:19.271,+3.074s,13
15,18,Tiago MonteiroMON,Jordan Toyota,1:20.215,+4.018s,15
16,19,Narain KarthikeyanKAR,Jordan Toyota,1:20.348,+4.151s,18
17,21,Christijan AlbersALB,Minardi Cosworth,1:21.563,+5.366s,18
18,12,Felipe MassaMAS,Sauber Petronas,,,1
