Pos,No,Driver,Car,Time,Gap,Laps
1,9,Kimi RäikkönenRAI,McLaren Mercedes,1:22.415,,5
2,1,Michael SchumacherMSC,Ferrari,1:22.550,+0.135s,5
3,10,Juan Pablo MontoyaMOY,McLaren Mercedes,1:22.676,+0.261s,5
4,5,Fernando AlonsoALO,Renault,1:22.867,+0.452s,9
5,6,Giancarlo FisichellaFIS,Renault,1:22.900,+0.485s,9
6,7,Mark WebberWEB,Williams BMW,1:23.162,+0.747s,4
7,4,Takuma SatoSAT,BAR Honda,1:23.257,+0.842s,10
8,3,Jenson ButtonBUT,BAR Honda,1:23.875,+1.460s,5
9,17,Ralf SchumacherRSC,Toyota,1:23.898,+1.483s,9
10,2,Rubens BarrichelloBAR,Ferrari,1:23.942,+1.527s,7
11,14,David CoulthardCOU,RBR Cosworth,1:24.019,+1.604s,8
12,16,Jarno TrulliTRU,Toyota,1:24.129,+1.714s,5
13,8,Antonio PizzoniaPIZ,Williams BMW,1:24.367,+1.952s,7
14,15,Christian KlienKLI,RBR Cosworth,1:24.390,+1.975s,7
15,12,Felipe MassaMAS,Sauber Petronas,1:24.447,+2.032s,6
16,18,Tiago MonteiroMON,Jordan Toyota,1:24.668,+2.253s,6
17,11,Jacques VilleneuveVIL,Sauber Petronas,1:25.041,+2.626s,5
18,19,Narain KarthikeyanKAR,Jordan Toyota,1:25.172,+2.757s,11
19,20,Robert DoornbosDOO,Minardi Cosworth,1:25.722,+3.307s,8
20,21,Christijan AlbersALB,Minardi Cosworth,1:26.197,+3.782s,5
