Pos,No,Driver,Car,Time,Gap,Laps
1,5,Fernando AlonsoALO,Renault,1:15.582,,13
2,6,Giancarlo FisichellaFIS,Renault,1:15.758,+0.176s,8
3,9,Kimi RäikkönenRAI,McLaren Mercedes,1:15.826,+0.244s,9
4,4,Takuma SatoSAT,BAR Honda,1:16.109,+0.527s,10
5,3,Jenson ButtonBUT,BAR Honda,1:16.386,+0.804s,5
6,7,Mark WebberWEB,Williams BMW,1:16.463,+0.881s,9
7,1,Michael SchumacherMSC,Ferrari,1:16.538,+0.956s,9
8,8,Nick HeidfeldHEI,Williams BMW,1:16.569,+0.987s,8
9,10,Juan Pablo MontoyaMOY,McLaren Mercedes,1:16.749,+1.167s,8
10,12,Felipe MassaMAS,Sauber Petronas,1:16.816,+1.234s,5
11,17,Ralf SchumacherRSC,Toyota,1:16.999,+1.417s,9
12,16,Jarno TrulliTRU,Toyota,1:17.441,+1.859s,5
13,11,Jacques VilleneuveVIL,Sauber Petronas,1:17.469,+1.887s,6
14,15,Christian KlienKLI,RBR Cosworth,1:17.595,+2.013s,9
15,2,Rubens BarrichelloBAR,Ferrari,1:17.908,+2.326s,10
16,14,David CoulthardCOU,RBR Cosworth,1:17.992,+2.410s,9
17,19,Narain KarthikeyanKAR,Jordan Toyota,1:18.338,+2.756s,11
18,18,Tiago MonteiroMON,Jordan Toyota,1:18.710,+3.128s,15
19,20,Patrick Friesacher FRI,Minardi Cosworth,1:21.031,+5.449s,14
20,21,Christijan AlbersALB,Minardi Cosworth,1:21.882,+6.300s,7
