Pos,No,Driver,Car,Time,Gap,Laps
1,5,Fernando AlonsoALO,Renault,1:12.738,,7
2,6,Giancarlo FisichellaFIS,Renault,1:12.789,+0.051s,9
3,10,Juan Pablo MontoyaMOY,McLaren Mercedes,1:13.050,+0.312s,10
4,9,Kimi RäikkönenRAI,McLaren Mercedes,1:13.088,+0.350s,6
5,3,Jenson ButtonBUT,BAR Honda,1:13.186,+0.448s,9
6,2,Rubens BarrichelloBAR,Ferrari,1:13.529,+0.791s,8
7,8,Antonio PizzoniaPIZ,Williams BMW,1:13.795,+1.057s,8
8,16,Jarno TrulliTRU,Toyota,1:13.869,+1.131s,12
9,17,Ralf SchumacherRSC,Toyota,1:13.908,+1.170s,9
10,1,Michael SchumacherMSC,Ferrari,1:13.952,+1.214s,8
11,4,Takuma SatoSAT,BAR Honda,1:14.042,+1.304s,9
12,15,Christian KlienKLI,RBR Cosworth,1:14.051,+1.313s,12
13,7,Mark WebberWEB,Williams BMW,1:14.112,+1.374s,8
14,12,Felipe MassaMAS,Sauber Petronas,1:14.255,+1.517s,8
15,14,David CoulthardCOU,RBR Cosworth,1:14.401,+1.663s,5
16,11,Jacques VilleneuveVIL,Sauber Petronas,1:14.479,+1.741s,11
17,18,Tiago MonteiroMON,Jordan Toyota,1:14.851,+2.113s,11
18,19,Narain KarthikeyanKAR,Jordan Toyota,1:15.252,+2.514s,9
19,20,Robert DoornbosDOO,Minardi Cosworth,1:15.772,+3.034s,8
20,21,Christijan AlbersALB,Minardi Cosworth,1:15.815,+3.077s,13
