Pos,No,Driver,Car,Laps,Time/retired,Pts
1,44,Lewis HamiltonHAM,Mercedes,53,1:18:00.688,25
2,5,Sebastian VettelVET,Ferrari,53,+25.042s,18
3,19,Felipe MassaMAS,Williams Mercedes,53,+47.635s,15
4,77,Valtteri BottasBOT,Williams Mercedes,53,+47.996s,12
5,7,Kimi RäikkönenRAI,Ferrari,53,+68.860s,10
6,11,Sergio PerezPER,Force India Mercedes,53,+72.783s,8
7,27,Nico HulkenbergHUL,Force India Mercedes,52,+1 lap,6
8,3,Daniel RicciardoRIC,Red Bull Racing Renault,52,+1 lap,4
9,9,Marcus EricssonERI,Sauber Ferrari,52,+1 lap,2
10,26,Daniil KvyatKVY,Red Bull Racing Renault,52,+1 lap,1
11,55,Carlos SainzSAI,STR Renault,52,+1 lap,0
12,33,Max VerstappenVER,STR Renault,52,+1 lap,0
13,12,Felipe NasrNAS,Sauber Ferrari,52,+1 lap,0
14,22,Jenson ButtonBUT,McLaren Honda,52,+1 lap,0
15,28,Will StevensSTE,Marussia Ferrari,51,+2 laps,0
16,98,Roberto MerhiMER,Marussia Ferrari,51,+2 laps,0
17,6,Nico RosbergROS,Mercedes,50,DNF,0
18,14,Fernando AlonsoALO,McLaren Honda,47,DNF,0
NC,8,Romain GrosjeanGRO,Lotus Mercedes,1,DNF,0
NC,13,Pastor MaldonadoMAL,Lotus Mercedes,1,DNF,0
