Pos,No,Driver,Car,Laps,Time/retired,Pts
1,44,Lewis HamiltonHAM,Mercedes,43,1:23:40.387,25
2,6,Nico RosbergROS,Mercedes,43,+2.058s,18
3,8,Romain GrosjeanGRO,Lotus Mercedes,43,+37.988s,15
4,26,Daniil KvyatKVY,Red Bull Racing Renault,43,+45.692s,12
5,11,Sergio PerezPER,Force India Mercedes,43,+53.997s,10
6,19,Felipe MassaMAS,Williams Mercedes,43,+55.283s,8
7,7,Kimi RäikkönenRAI,Ferrari,43,+55.703s,6
8,33,Max VerstappenVER,STR Renault,43,+56.076s,4
9,77,Valtteri BottasBOT,Williams Mercedes,43,+61.040s,2
10,9,Marcus EricssonERI,Sauber Ferrari,43,+91.234s,1
11,12,Felipe NasrNAS,Sauber Ferrari,43,+102.311s,0
12,5,Sebastian VettelVET,Ferrari,42,DNF,0
13,14,Fernando AlonsoALO,McLaren Honda,42,+1 lap,0
14,22,Jenson ButtonBUT,McLaren Honda,42,+1 lap,0
15,98,Roberto MerhiMER,Marussia Ferrari,42,+1 lap,0
16,28,Will StevensSTE,Marussia Ferrari,42,+1 lap,0
NC,55,Carlos SainzSAI,STR Renault,32,DNF,0
NC,3,Daniel RicciardoRIC,Red Bull Racing Renault,19,DNF,0
NC,13,Pastor MaldonadoMAL,Lotus Mercedes,2,DNF,0
NC,27,Nico HulkenbergHUL,Force India Mercedes,0,DNS,0
