Pos,No,Driver,Car,Time,Gap,Laps
1,1,Jenson ButtonBUT,McLaren Mercedes,1:23.693,,28
2,5,Sebastian VettelVET,RBR Renault,1:23.790,+0.097s,27
3,2,Lewis HamiltonHAM,McLaren Mercedes,1:23.967,+0.274s,25
4,11,Robert KubicaKUB,Renault,1:24.120,+0.427s,25
5,4,Nico RosbergROS,Mercedes,1:24.129,+0.436s,30
6,6,Mark WebberWEB,RBR Renault,1:24.446,+0.753s,26
7,15,Vitantonio LiuzziLIU,Force India Mercedes,1:24.512,+0.819s,19
8,8,Fernando AlonsoALO,Ferrari,1:24.543,+0.850s,24
9,7,Felipe MassaMAS,Ferrari,1:24.648,+0.955s,22
10,3,Michael SchumacherMSC,Mercedes,1:24.756,+1.063s,26
11,10,Nico HulkenbergHUL,Williams Cosworth,1:24.841,+1.148s,28
12,14,Paul di RestaDIR,Force India Mercedes,1:24.923,+1.230s,23
13,12,Vitaly PetrovPET,Renault,1:25.292,+1.599s,25
14,16,Sebastien BuemiBUE,STR Ferrari,1:25.318,+1.625s,29
15,22,Pedro de la RosaDLR,Sauber Ferrari,1:25.320,+1.627s,20
16,23,Kamui KobayashiKOB,Sauber Ferrari,1:25.334,+1.641s,24
17,17,Jaime AlguersuariALG,STR Ferrari,1:25.897,+2.204s,19
18,24,Timo GlockGLO,Virgin Cosworth,1:26.772,+3.079s,19
19,18,Jarno TrulliTRU,Lotus Cosworth,1:26.898,+3.205s,12
20,25,Lucas di GrassiDIG,Virgin Cosworth,1:26.956,+3.263s,17
21,19,Heikki KovalainenKOV,Lotus Cosworth,1:27.374,+3.681s,14
22,21,Bruno SennaSEN,HRT Cosworth,1:28.256,+4.563s,8
23,9,Rubens BarrichelloBAR,Williams Cosworth,1:28.516,+4.823s,4
24,20,Sakon YamamotoYAM,HRT Cosworth,1:29.870,+6.177s,17
