Pos,No,Driver,Car,Time,Gap,Laps
1,5,Sebastian VettelVET,RBR Renault,1:32.280,,22
2,2,Lewis HamiltonHAM,McLaren Mercedes,1:32.614,+0.334s,16
3,11,Robert KubicaKUB,Renault,1:32.725,+0.445s,21
4,6,Mark WebberWEB,RBR Renault,1:32.747,+0.467s,23
5,14,Adrian SutilSUT,Force India Mercedes,1:32.968,+0.688s,18
6,4,Nico RosbergROS,Mercedes,1:33.318,+1.038s,21
7,10,Nico HulkenbergHUL,Williams Cosworth,1:33.377,+1.097s,19
8,1,Jenson ButtonBUT,McLaren Mercedes,1:33.519,+1.239s,20
9,3,Michael SchumacherMSC,Mercedes,1:33.955,+1.675s,18
10,9,Rubens BarrichelloBAR,Williams Cosworth,1:34.016,+1.736s,17
11,16,Sebastien BuemiBUE,STR Ferrari,1:34.132,+1.852s,21
12,12,Vitaly PetrovPET,Renault,1:34.365,+2.085s,22
13,8,Fernando AlonsoALO,Ferrari,1:34.490,+2.210s,20
14,15,Paul di RestaDIR,Force India Mercedes,1:34.580,+2.300s,22
15,23,Kamui KobayashiKOB,Sauber Ferrari,1:34.710,+2.430s,16
16,22,Pedro de la RosaDLR,Sauber Ferrari,1:34.901,+2.621s,17
17,7,Felipe MassaMAS,Ferrari,1:35.037,+2.757s,21
18,17,Jaime AlguersuariALG,STR Ferrari,1:35.318,+3.038s,27
19,19,Heikki KovalainenKOV,Lotus Cosworth,1:36.747,+4.467s,16
20,24,Timo GlockGLO,Virgin Cosworth,1:37.330,+5.050s,11
21,25,Lucas di GrassiDIG,Virgin Cosworth,1:37.518,+5.238s,15
22,20,Karun ChandhokCHD,HRT Cosworth,1:38.735,+6.455s,21
23,18,Fairuz FauzyFAU,Lotus Cosworth,1:39.510,+7.230s,11
24,21,Sakon YamamotoYAM,HRT Cosworth,1:39.673,+7.393s,27
