Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Benetton Renault,1:24.083,,19
2,28,Gerhard BergerBER,Ferrari,1:25.216,+1.133s,21
3,27,Jean AlesiALE,Ferrari,1:25.377,+1.294s,21
4,8,Mika HakkinenHAK,McLaren Mercedes,1:26.173,+2.090s,20
5,5,Damon HillHIL,Williams Renault,1:26.362,+2.279s,22
6,15,Eddie IrvineIRV,Jordan Peugeot,1:26.411,+2.328s,21
7,30,Heinz-Harald FrentzenFRE,Sauber Ford,1:27.094,+3.011s,18
8,26,Olivier PanisPAN,Ligier Mugen Honda,1:27.343,+3.260s,22
9,6,David CoulthardCOU,Williams Renault,1:27.388,+3.305s,15
10,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:27.736,+3.653s,21
11,14,Rubens BarrichelloBAR,Jordan Peugeot,1:27.859,+3.776s,23
12,12,Jos VerstappenVER,Simtek Ford,1:28.907,+4.824s,19
13,10,Taki InoueINO,Footwork Hart,1:28.984,+4.901s,20
14,7,Nigel MansellMAN,McLaren Mercedes,1:29.162,+5.079s,19
15,4,Mika SaloSAL,Tyrrell Yamaha,1:29.311,+5.228s,23
16,11,Domenico SchiattarellaSCH,Simtek Ford,1:29.534,+5.451s,17
17,23,Pierluigi MartiniMAR,Minardi Ford,1:29.646,+5.563s,23
18,9,Gianni MorbidelliMOR,Footwork Hart,1:29.921,+5.838s,19
19,29,Karl WendlingerWEN,Sauber Ford,1:30.403,+6.320s,11
20,25,Martin BrundleBRU,Ligier Mugen Honda,1:30.552,+6.469s,23
21,16,Bertrand GachotGAC,Pacific Ilmor,1:31.216,+7.133s,16
22,24,Luca BadoerBAD,Minardi Ford,1:31.897,+7.814s,22
23,21,Pedro DinizDIN,Forti Ford,1:33.299,+9.216s,19
24,22,Roberto MorenoMOR,Forti Ford,1:34.324,+10.241s,23
25,2,Johnny HerbertHER,Benetton Renault,1:37.809,+13.726s,13
26,17,Andrea MonterminiMON,Pacific Ilmor,4:02.032,+157.949s,3
