Pos,No,Driver,Car,Time,Gap,Laps
1,27,Jean AlesiALE,Ferrari,2:15.990,,17
2,30,Heinz-Harald FrentzenFRE,Sauber Ford,2:16.002,+0.012s,17
3,6,David CoulthardCOU,Williams Renault,2:16.940,+0.950s,12
4,8,Mika HakkinenHAK,McLaren Mercedes,2:17.091,+1.101s,16
5,26,Olivier PanisPAN,Ligier Mugen Honda,2:17.304,+1.314s,17
6,14,Rubens BarrichelloBAR,Jordan Peugeot,2:17.398,+1.408s,14
7,15,Eddie IrvineIRV,Jordan Peugeot,2:17.739,+1.749s,17
8,28,Gerhard BergerBER,Ferrari,2:17.976,+1.986s,12
9,1,Michael SchumacherMSC,Benetton Renault,2:18.055,+2.065s,12
10,5,Damon HillHIL,Williams Renault,2:18.302,+2.312s,14
11,25,Martin BrundleBRU,Ligier Mugen Honda,2:18.885,+2.895s,17
12,29,Jean-Christophe BoullionBOU,Sauber Ford,2:19.142,+3.152s,15
13,24,Luca BadoerBAD,Minardi Ford,2:19.194,+3.204s,18
14,3,Ukyo KatayamaKAT,Tyrrell Yamaha,2:19.240,+3.250s,18
15,7,Mark BlundellBLU,McLaren Mercedes,2:19.419,+3.429s,10
16,4,Mika SaloSAL,Tyrrell Yamaha,2:20.025,+4.035s,20
17,23,Pedro LamyLAM,Minardi Ford,2:20.428,+4.438s,20
18,2,Johnny HerbertHER,Benetton Renault,2:20.829,+4.839s,8
19,9,Massimiliano PapisPAP,Footwork Hart,2:23.753,+7.763s,10
20,22,Roberto MorenoMOR,Forti Ford,2:27.951,+11.961s,17
21,21,Pedro DinizDIN,Forti Ford,2:28.125,+12.135s,13
22,10,Taki InoueINO,Footwork Hart,2:35.815,+19.825s,13
23,16,Giovanni LavaggiLAV,Pacific Ilmor,2:58.874,+42.884s,2
24,17,Andrea MonterminiMON,Pacific Ilmor,50:23.716,+2887.726s,1
