Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Benetton Renault,1:19.535,,13
2,26,Olivier PanisPAN,Ligier Mugen Honda,1:19.663,+0.128s,18
3,6,David CoulthardCOU,Williams Renault,1:19.954,+0.419s,23
4,5,Damon HillHIL,Williams Renault,1:19.987,+0.452s,16
5,27,Jean AlesiALE,Ferrari,1:20.051,+0.516s,17
6,25,Martin BrundleBRU,Ligier Mugen Honda,1:20.213,+0.678s,21
7,28,Gerhard BergerBER,Ferrari,1:20.236,+0.701s,15
8,2,Johnny HerbertHER,Benetton Renault,1:20.721,+1.186s,20
9,14,Rubens BarrichelloBAR,Jordan Peugeot,1:20.974,+1.439s,14
10,15,Eddie IrvineIRV,Jordan Peugeot,1:21.465,+1.930s,16
11,7,Mark BlundellBLU,McLaren Mercedes,1:22.199,+2.664s,21
12,30,Heinz-Harald FrentzenFRE,Sauber Ford,1:22.297,+2.762s,22
13,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:22.802,+3.267s,21
14,29,Jean-Christophe BoullionBOU,Sauber Ford,1:22.884,+3.349s,22
15,9,Gianni MorbidelliMOR,Footwork Hart,1:23.118,+3.583s,12
16,4,Mika SaloSAL,Tyrrell Yamaha,1:23.133,+3.598s,23
17,17,Andrea MonterminiMON,Pacific Ilmor,1:25.002,+5.467s,21
18,10,Taki InoueINO,Footwork Hart,1:25.160,+5.625s,23
19,16,Bertrand GachotGAC,Pacific Ilmor,1:25.462,+5.927s,17
20,21,Pedro DinizDIN,Forti Ford,1:26.407,+6.872s,17
21,22,Roberto MorenoMOR,Forti Ford,1:28.342,+8.807s,6
22,8,Mika HakkinenHAK,McLaren Mercedes,1:29.016,+9.481s,7
