Pos,No,Driver,Car,Time,Gap,Laps
1,27,Jean AlesiALE,Ferrari,1:25.457,,22
2,1,Michael SchumacherMSC,Benetton Renault,1:25.771,+0.314s,15
3,5,Damon HillHIL,Williams Renault,1:25.832,+0.375s,23
4,8,Mika HakkinenHAK,McLaren Mercedes,1:26.210,+0.753s,21
5,7,Mark BlundellBLU,McLaren Mercedes,1:26.536,+1.079s,23
6,2,Johnny HerbertHER,Benetton Renault,1:27.170,+1.713s,23
7,6,David CoulthardCOU,Williams Renault,1:27.404,+1.947s,22
8,14,Rubens BarrichelloBAR,Jordan Peugeot,1:27.562,+2.105s,23
9,28,Gerhard BergerBER,Ferrari,1:27.883,+2.426s,21
10,26,Olivier PanisPAN,Ligier Mugen Honda,1:28.084,+2.627s,19
11,9,Gianni MorbidelliMOR,Footwork Hart,1:28.459,+3.002s,22
12,25,Martin BrundleBRU,Ligier Mugen Honda,1:28.684,+3.227s,23
13,15,Eddie IrvineIRV,Jordan Peugeot,1:29.011,+3.554s,23
14,24,Luca BadoerBAD,Minardi Ford,1:29.279,+3.822s,21
15,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:29.365,+3.908s,23
16,11,Domenico SchiattarellaSCH,Simtek Ford,1:29.737,+4.280s,24
17,23,Pierluigi MartiniMAR,Minardi Ford,1:29.915,+4.458s,23
18,30,Heinz-Harald FrentzenFRE,Sauber Ford,1:30.171,+4.714s,13
19,4,Mika SaloSAL,Tyrrell Yamaha,1:30.787,+5.330s,23
20,16,Bertrand GachotGAC,Pacific Ilmor,1:30.803,+5.346s,22
21,22,Roberto MorenoMOR,Forti Ford,1:30.923,+5.466s,23
22,17,Andrea MonterminiMON,Pacific Ilmor,1:31.354,+5.897s,21
23,29,Jean-Christophe BoullionBOU,Sauber Ford,1:31.742,+6.285s,11
24,12,Jos VerstappenVER,Simtek Ford,1:33.821,+8.364s,5
25,21,Pedro DinizDIN,Forti Ford,1:33.941,+8.484s,18
26,10,Taki InoueINO,Footwork Hart,1:36.169,+10.712s,22
