Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Benetton Renault,1:29.238,,16
2,5,Damon HillHIL,Williams Renault,1:29.272,+0.034s,21
3,27,Jean AlesiALE,Ferrari,1:29.661,+0.423s,22
4,6,David CoulthardCOU,Williams Renault,1:29.756,+0.518s,19
5,28,Gerhard BergerBER,Ferrari,1:30.467,+1.229s,17
6,2,Johnny HerbertHER,Benetton Renault,1:30.567,+1.329s,20
7,8,Mika HakkinenHAK,McLaren Mercedes,1:30.848,+1.610s,20
8,14,Rubens BarrichelloBAR,Jordan Peugeot,1:31.194,+1.956s,21
9,7,Mark BlundellBLU,McLaren Mercedes,1:31.214,+1.976s,22
10,15,Eddie IrvineIRV,Jordan Peugeot,1:31.419,+2.181s,18
11,25,Martin BrundleBRU,Ligier Mugen Honda,1:31.866,+2.628s,21
12,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:32.236,+2.998s,23
13,26,Olivier PanisPAN,Ligier Mugen Honda,1:32.364,+3.126s,18
14,30,Heinz-Harald FrentzenFRE,Sauber Ford,1:32.729,+3.491s,21
15,4,Mika SaloSAL,Tyrrell Yamaha,1:32.969,+3.731s,22
16,23,Pierluigi MartiniMAR,Minardi Ford,1:33.016,+3.778s,19
17,24,Luca BadoerBAD,Minardi Ford,1:34.124,+4.886s,20
18,29,Jean-Christophe BoullionBOU,Sauber Ford,1:34.351,+5.113s,20
19,9,Massimiliano PapisPAP,Footwork Hart,1:34.973,+5.735s,23
20,17,Andrea MonterminiMON,Pacific Ilmor,1:36.519,+7.281s,7
21,16,Bertrand GachotGAC,Pacific Ilmor,1:36.948,+7.710s,7
22,22,Roberto MorenoMOR,Forti Ford,1:37.001,+7.763s,22
23,10,Taki InoueINO,Footwork Hart,1:37.194,+7.956s,15
24,21,Pedro DinizDIN,Forti Ford,1:37.580,+8.342s,21
