Pos,No,Driver,Car,Time,Gap,Laps
1,1,Michael SchumacherMSC,Benetton Renault,1:21.156,,15
2,6,David CoulthardCOU,Williams Renault,1:21.234,+0.078s,16
3,28,Gerhard BergerBER,Ferrari,1:21.504,+0.348s,20
4,5,Damon HillHIL,Williams Renault,1:21.864,+0.708s,20
5,27,Jean AlesiALE,Ferrari,1:21.933,+0.777s,18
6,26,Olivier PanisPAN,Ligier Mugen Honda,1:22.269,+1.113s,21
7,8,Mika HakkinenHAK,McLaren Mercedes,1:22.446,+1.290s,20
8,15,Eddie IrvineIRV,Jordan Peugeot,1:22.886,+1.730s,11
9,14,Rubens BarrichelloBAR,Jordan Peugeot,1:23.290,+2.134s,8
10,23,Pedro LamyLAM,Minardi Ford,1:23.447,+2.291s,23
11,2,Johnny HerbertHER,Benetton Renault,1:23.529,+2.373s,21
12,7,Mark BlundellBLU,McLaren Mercedes,1:23.623,+2.467s,19
13,30,Heinz-Harald FrentzenFRE,Sauber Ford,1:23.903,+2.747s,20
14,25,Martin BrundleBRU,Ligier Mugen Honda,1:24.096,+2.940s,16
15,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:24.686,+3.530s,23
16,24,Luca BadoerBAD,Minardi Ford,1:24.997,+3.841s,23
17,29,Jean-Christophe BoullionBOU,Sauber Ford,1:25.036,+3.880s,19
18,4,Mika SaloSAL,Tyrrell Yamaha,1:25.467,+4.311s,23
19,9,Massimiliano PapisPAP,Footwork Hart,1:25.522,+4.366s,20
20,10,Taki InoueINO,Footwork Hart,1:27.003,+5.847s,20
21,17,Andrea MonterminiMON,Pacific Ilmor,1:27.623,+6.467s,12
22,21,Pedro DinizDIN,Forti Ford,1:28.196,+7.040s,20
23,22,Roberto MorenoMOR,Forti Ford,1:28.591,+7.435s,18
24,16,Giovanni LavaggiLAV,Pacific Ilmor,1:30.087,+8.931s,19
