Pos,No,Driver,Car,Time,Gap,Laps
1,5,Damon HillHIL,Williams Renault,1:21.664,,19
2,6,David CoulthardCOU,Williams Renault,1:21.666,+0.002s,22
3,1,Michael SchumacherMSC,Benetton Renault,1:22.468,+0.804s,15
4,27,Jean AlesiALE,Ferrari,1:22.568,+0.904s,14
5,28,Gerhard BergerBER,Ferrari,1:22.953,+1.289s,18
6,7,Mark BlundellBLU,McLaren Mercedes,1:23.053,+1.389s,17
7,4,Mika SaloSAL,Tyrrell Yamaha,1:23.567,+1.903s,23
8,2,Johnny HerbertHER,Benetton Renault,1:24.246,+2.582s,8
9,9,Gianni MorbidelliMOR,Footwork Hart,1:25.229,+3.565s,16
10,26,Olivier PanisPAN,Ligier Mugen Honda,1:25.515,+3.851s,10
11,14,Rubens BarrichelloBAR,Jordan Peugeot,1:25.664,+4.000s,20
12,30,Heinz-Harald FrentzenFRE,Sauber Ford,1:25.739,+4.075s,15
13,25,Aguri SuzukiSUZ,Ligier Mugen Honda,1:25.923,+4.259s,8
14,8,Mika HakkinenHAK,McLaren Mercedes,1:26.018,+4.354s,13
15,15,Eddie IrvineIRV,Jordan Peugeot,1:26.152,+4.488s,16
16,24,Luca BadoerBAD,Minardi Ford,1:26.314,+4.650s,22
17,3,Ukyo KatayamaKAT,Tyrrell Yamaha,1:27.495,+5.831s,13
18,29,Karl WendlingerWEN,Sauber Ford,1:27.537,+5.873s,15
19,22,Roberto MorenoMOR,Forti Ford,1:30.657,+8.993s,9
20,16,Bertrand GachotGAC,Pacific Ilmor,1:33.743,+12.079s,12
21,21,Pedro DinizDIN,Forti Ford,1:36.246,+14.582s,11
22,17,Andrea MonterminiMON,Pacific Ilmor,1:37.349,+15.685s,5
23,10,Taki InoueINO,Footwork Hart,1:42.199,+20.535s,10
24,23,Pierluigi MartiniMAR,Minardi Ford,,,1
