Pos,No,Driver,Car,Laps,Time/retired,Pts
1,1,Ronnie PetersonPET,Lotus Ford,80,1:21:55.020,9
2,12,Niki LaudaLAU,Ferrari,80,+20.360s,6
3,11,Clay RegazzoniREG,Ferrari,80,+27.840s,4
4,3,Jody ScheckterSCH,Tyrrell Ford,80,+28.110s,3
5,2,Jacky IckxICK,Lotus Ford,80,+37.540s,2
6,6,Denny HulmeHUL,McLaren Ford,80,+38.140s,1
7,33,Mike HailwoodHAI,McLaren Ford,79,+1 lap,0
8,4,Patrick DepaillerDEP,Tyrrell Ford,79,+1 lap,0
9,20,Arturo MerzarioMER,Iso Marlboro Ford,79,+1 lap,0
10,14,Jean-Pierre BeltoiseBEL,BRM,79,+1 lap,0
11,10,Vittorio BrambillaBRA,March Ford,79,+1 lap,0
12,17,Jean-Pierre JarierJAR,Shadow Ford,79,+1 lap,0
13,26,Graham HillHIL,Lola Ford,78,+2 laps,0
14,37,Francois  MigaultMIG,BRM,78,+2 laps,0
15,27,Guy EdwardsEDW,Lola Ford,77,+3 laps,0
16,28,John WatsonWAT,Brabham Ford,76,+4 laps,0
NC,5,Emerson FittipaldiFIT,McLaren Ford,27,DNF,0
NC,7,Carlos ReutemannREU,Brabham Ford,24,DNF,0
NC,19,Jochen MassMAS,Surtees Ford,4,DNF,0
NC,15,Henri PescaroloPES,BRM,1,DNF,0
NC,16,Tom PrycePRY,Shadow Ford,1,DNF,0
NC,24,James HuntHUN,Hesketh Ford,0,DNF,0
