Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Emerson FittipaldiFIT,McLaren Ford,32,1:24:37.060,9
2,11,Clay RegazzoniREG,Ferrari,32,+13.570s,6
3,2,Jacky IckxICK,Lotus Ford,31,+1 lap,4
4,18,Carlos PacePAC,Surtees Ford,31,+1 lap,3
5,33,Mike HailwoodHAI,McLaren Ford,31,+1 lap,2
6,1,Ronnie PetersonPET,Lotus Ford,31,+1 lap,1
7,7,Carlos ReutemannREU,Brabham Ford,31,+1 lap,0
8,4,Patrick DepaillerDEP,Tyrrell Ford,31,+1 lap,0
9,24,James HuntHUN,March Ford,31,+1 lap,0
10,14,Jean-Pierre BeltoiseBEL,BRM,31,+1 lap,0
11,26,Graham HillHIL,Lola Ford,31,+1 lap,0
12,6,Denny HulmeHUL,McLaren Ford,31,+1 lap,0
13,3,Jody ScheckterSCH,Tyrrell Ford,31,+1 lap,0
14,15,Henri PescaroloPES,BRM,30,+2 laps,0
15,8,Richard   RobartsROB,Brabham Ford,30,+2 laps,0
16,37,Francois  MigaultMIG,BRM,30,+2 laps,0
17,19,Jochen MassMAS,Surtees Ford,30,+2 laps,0
NC,28,John WatsonWAT,Brabham Ford,27,DNF,0
NC,9,Hans-Joachim StuckSTU,March Ford,24,DNF,0
NC,17,Jean-Pierre JarierJAR,Shadow Ford,22,DNF,0
NC,20,Arturo MerzarioMER,Iso Marlboro Ford,20,DNF,0
NC,16,Peter   RevsonREV,Shadow Ford,11,DNF,0
NC,10,Howden  Ganley GAN,March Ford,9,DNF,0
NC,27,Guy EdwardsEDW,Lola Ford,3,DNF,0
NC,12,Niki LaudaLAU,Ferrari,3,DNF,0
