Pos,No,Driver,Car,Laps,Time/retired,Pts
1,11,Clay RegazzoniREG,Ferrari,14,1:41:35.000,9
2,3,Jody ScheckterSCH,Tyrrell Ford,14,+50.700s,6
3,7,Carlos ReutemannREU,Brabham Ford,14,+83.300s,4
4,1,Ronnie PetersonPET,Lotus Ford,14,+84.200s,3
5,2,Jacky IckxICK,Lotus Ford,14,+85.000s,2
6,16,Tom PrycePRY,Shadow Ford,14,+138.100s,1
7,9,Hans-Joachim StuckSTU,March Ford,14,+178.700s,0
8,17,Jean-Pierre JarierJAR,Shadow Ford,14,+205.900s,0
9,26,Graham HillHIL,Lola Ford,14,+206.400s,0
10,15,Henri PescaroloPES,BRM,14,+257.700s,0
11,18,Derek BellBEL,Surtees Ford,14,+317.700s,0
12,8,Carlos PacePAC,Brabham Ford,14,+386.300s,0
13,10,Vittorio BrambillaBRA,March Ford,14,+523.100s,0
14,32,Ian AshleyASH,Token Ford,13,+1 lap,0
15,33,Mike HailwoodHAI,McLaren Ford,12,DNF,0
NC,24,James HuntHUN,Hesketh Ford,11,DNF,0
NC,19,Jochen MassMAS,Surtees Ford,10,DNF,0
NC,4,Patrick DepaillerDEP,Tyrrell Ford,5,DNF,0
NC,20,Arturo MerzarioMER,Iso Marlboro Ford,5,DNF,0
NC,14,Jean-Pierre BeltoiseBEL,BRM,4,DNF,0
NC,22,Vern SchuppanSCH,Ensign Ford,4,DNF,0
NC,5,Emerson FittipaldiFIT,McLaren Ford,2,DNF,0
NC,21,Jacques LaffiteLAF,Iso Marlboro Ford,2,DNF,0
NC,28,John WatsonWAT,Brabham Ford,1,DNF,0
NC,12,Niki LaudaLAU,Ferrari,0,DNF,0
DQ,6,Denny HulmeHUL,McLaren Ford,0,DSQ,0
