Pos,No,Driver,Car,Laps,Time/retired,Pts
1,28,Carlos ReutemannREU,Williams Ford,76,1:55:34.365,9
2,26,Jacques LaffiteLAF,Ligier Ford,76,+73.629s,6
3,5,Nelson PiquetPIQ,Brabham Ford,76,+77.726s,4
4,30,Jochen MassMAS,Arrows Ford,75,+1 lap,3
5,2,Gilles VilleneuveVIL,Ferrari,75,+1 lap,2
6,20,Emerson FittipaldiFIT,Fittipaldi Ford,74,+2 laps,1
7,11,Mario AndrettiAND,Lotus Ford,73,+3 laps,0
8,29,Riccardo PatresePAT,Arrows Ford,73,+3 laps,0
9,12,Elio de AngelisDEA,Lotus Ford,68,DNF,0
NC,9,Jan LammersLAM,ATS Ford,64,+12 laps,0
NC,25,Didier PironiPIR,Ligier Ford,54,DNF,0
NC,16,Rene ArnouxARN,Renault,53,DNF,0
NC,22,Patrick DepaillerDEP,Alfa Romeo,50,DNF,0
NC,1,Jody ScheckterSCH,Ferrari,27,DNF,0
NC,15,Jean-Pierre JabouilleJAB,Renault,25,DNF,0
NC,27,Alan  JonesJON,Williams Ford,24,DNF,0
NC,3,Jean-Pierre JarierJAR,Tyrrell Ford,0,DNF,0
NC,23,Bruno GiacomelliGIA,Alfa Romeo,0,DNF,0
NC,8,Alain ProstPRO,McLaren Ford,0,DNF,0
NC,4,Derek DalyDAL,Tyrrell Ford,0,DNF,0
