Pos,No,Driver,Car,Time,Gap,Laps
1,77,Valtteri BottasBOT,Mercedes,1:33.330,,37
2,5,Sebastian VettelVET,Ferrari,1:33.357,+0.027s,33
3,33,Max VerstappenVER,Red Bull Racing Honda,1:33.551,+0.221s,29
4,44,Lewis HamiltonHAM,Mercedes,1:34.037,+0.707s,32
5,27,Nico HulkenbergHUL,Renault,1:34.096,+0.766s,31
6,55,Carlos SainzSAI,McLaren Renault,1:34.141,+0.811s,36
7,16,Charles LeclercLEC,Ferrari,1:34.158,+0.828s,13
8,4,Lando NorrisNOR,McLaren Renault,1:34.296,+0.966s,38
9,3,Daniel RicciardoRIC,Renault,1:34.336,+1.006s,32
10,10,Pierre GaslyGAS,Red Bull Racing Honda,1:34.455,+1.125s,32
11,7,Kimi RäikkönenRAI,Alfa Romeo Racing Ferrari,1:34.551,+1.221s,33
12,23,Alexander AlbonALB,Scuderia Toro Rosso Honda,1:34.634,+1.304s,37
13,26,Daniil KvyatKVY,Scuderia Toro Rosso Honda,1:34.694,+1.364s,20
14,18,Lance StrollSTR,Racing Point BWT Mercedes,1:34.779,+1.449s,37
15,11,Sergio PerezPER,Racing Point BWT Mercedes,1:34.784,+1.454s,35
16,20,Kevin MagnussenMAG,Haas Ferrari,1:34.788,+1.458s,34
17,8,Romain GrosjeanGRO,Haas Ferrari,1:35.704,+2.374s,32
18,99,Antonio GiovinazziGIO,Alfa Romeo Racing Ferrari,1:35.914,+2.584s,40
19,88,Robert KubicaKUB,Williams Mercedes,1:36.121,+2.791s,38
20,63,George RussellRUS,Williams Mercedes,1:36.229,+2.899s,35
