Pos,No,Driver,Car,Laps,Time/retired,Pts
1,5,Nigel MansellMAN,Williams Renault,45,1:19:29.661,10
2,6,Riccardo PatresePAT,Williams Renault,45,+13.779s,6
3,28,Jean AlesiALE,Ferrari,45,+17.618s,4
4,2,Gerhard BergerBER,McLaren Honda,45,+32.651s,3
5,33,Andrea de CesarisDEC,Jordan Ford,45,+77.537s,2
6,32,Bertrand GachotGAC,Jordan Ford,45,+100.605s,1
7,1,Ayrton SennaSEN,McLaren Honda,44,DNF,0
8,19,Roberto MorenoMOR,Benetton Ford,44,+1 lap,0
9,25,Thierry BoutsenBOU,Ligier Lamborghini,44,+1 lap,0
10,21,Emanuele PirroPIR,Dallara Judd,44,+1 lap,0
11,7,Martin BrundleBRU,Brabham Yamaha,43,+2 laps,0
12,8,Mark BlundellBLU,Brabham Yamaha,43,+2 laps,0
13,4,Stefano ModenaMOD,Tyrrell Honda,41,+4 laps,0
NC,27,Alain ProstPRO,Ferrari,37,DNF,0
NC,16,Ivan CapelliCAP,Leyton House Ilmor,36,DNF,0
NC,22,Jyrki JarvilehtoJAR,Dallara Judd,35,DNF,0
NC,20,Nelson PiquetPIQ,Benetton Ford,27,DNF,0
NC,3,Satoru NakajimaNAK,Tyrrell Honda,26,DNF,0
NC,26,Erik ComasCOM,Ligier Lamborghini,22,DNF,0
NC,15,Mauricio GugelminGUG,Leyton House Ilmor,21,DNF,0
NC,11,Mika HakkinenHAK,Lotus Judd,19,DNF,0
NC,30,Aguri SuzukiSUZ,Lola Ford,15,DNF,0
NC,24,Gianni MorbidelliMOR,Minardi Ferrari,14,DNF,0
NC,23,Pierluigi MartiniMAR,Minardi Ferrari,11,DNF,0
NC,29,Eric BernardBER,Lola Ford,9,DNF,0
