Pos,No,Driver,Car,Time,Gap,Laps
1,8,Mika HakkinenHAK,McLaren Mercedes,1:23.639,,30
2,7,David CoulthardCOU,McLaren Mercedes,1:24.233,+0.594s,24
3,3,Michael SchumacherMSC,Ferrari,1:24.260,+0.621s,30
4,10,Ralf SchumacherRSC,Jordan Mugen Honda,1:24.496,+0.857s,28
5,9,Damon HillHIL,Jordan Mugen Honda,1:24.683,+1.044s,29
6,1,Jacques VilleneuveVIL,Williams Mecachrome,1:24.791,+1.152s,31
7,4,Eddie IrvineIRV,Ferrari,1:24.834,+1.195s,27
8,2,Heinz-Harald FrentzenFRE,Williams Mecachrome,1:25.187,+1.548s,27
9,14,Jean AlesiALE,Sauber Petronas,1:25.769,+2.130s,27
10,5,Giancarlo FisichellaFIS,Benetton Playlife,1:25.822,+2.183s,17
11,6,Alexander WurzWUR,Benetton Playlife,1:25.904,+2.265s,30
12,15,Johnny HerbertHER,Sauber Petronas,1:25.949,+2.310s,31
13,21,Toranosuke TakagiTAK,Tyrrell Ford,1:26.521,+2.882s,26
14,11,Olivier PanisPAN,Prost Peugeot,1:26.881,+3.242s,31
15,16,Pedro DinizDIN,Arrows,1:26.929,+3.290s,27
16,17,Mika SaloSAL,Arrows,1:26.947,+3.308s,28
17,12,Jarno TrulliTRU,Prost Peugeot,1:27.002,+3.363s,27
18,18,Rubens BarrichelloBAR,Stewart Ford,1:27.323,+3.684s,31
19,19,Jos VerstappenVER,Stewart Ford,1:27.690,+4.051s,31
20,23,Esteban TueroTUE,Minardi Ford,1:28.224,+4.585s,29
21,22,Shinji NakanoNAK,Minardi Ford,1:28.317,+4.678s,26
22,20,Ricardo RossetROS,Tyrrell Ford,1:28.650,+5.011s,26
