Pos,No,Driver,Car,Time,Gap,Laps
1,5,Giancarlo FisichellaFIS,Benetton Playlife,1:21.145,,29
2,7,David CoulthardCOU,McLaren Mercedes,1:22.091,+0.946s,19
3,17,Mika SaloSAL,Arrows,1:22.171,+1.026s,22
4,2,Heinz-Harald FrentzenFRE,Williams Mecachrome,1:22.223,+1.078s,31
5,4,Eddie IrvineIRV,Ferrari,1:22.314,+1.169s,36
6,6,Alexander WurzWUR,Benetton Playlife,1:22.683,+1.538s,29
7,8,Mika HakkinenHAK,McLaren Mercedes,1:22.702,+1.557s,21
8,12,Jarno TrulliTRU,Prost Peugeot,1:22.830,+1.685s,29
9,18,Rubens BarrichelloBAR,Stewart Ford,1:23.100,+1.955s,21
10,1,Jacques VilleneuveVIL,Williams Mecachrome,1:23.579,+2.434s,28
11,14,Jean AlesiALE,Sauber Petronas,1:23.777,+2.632s,20
12,19,Jan MagnussenMAG,Stewart Ford,1:23.823,+2.678s,30
13,23,Esteban TueroTUE,Minardi Ford,1:24.250,+3.105s,23
14,10,Ralf SchumacherRSC,Jordan Mugen Honda,1:24.312,+3.167s,32
15,21,Toranosuke TakagiTAK,Tyrrell Ford,1:24.456,+3.311s,34
16,9,Damon HillHIL,Jordan Mugen Honda,1:24.698,+3.553s,37
17,16,Pedro DinizDIN,Arrows,1:24.759,+3.614s,21
18,15,Johnny HerbertHER,Sauber Petronas,1:25.110,+3.965s,17
19,22,Shinji NakanoNAK,Minardi Ford,1:25.512,+4.367s,30
20,20,Ricardo RossetROS,Tyrrell Ford,1:25.615,+4.470s,32
21,11,Olivier PanisPAN,Prost Peugeot,1:29.010,+7.865s,5
