Pos,No,Driver,Car,Time,Gap,Laps
1,8,Mika HakkinenHAK,McLaren Mercedes,1:17.337,,25
2,7,David CoulthardCOU,McLaren Mercedes,1:17.495,+0.158s,23
3,3,Michael SchumacherMSC,Ferrari,1:18.588,+1.251s,22
4,5,Giancarlo FisichellaFIS,Benetton Playlife,1:18.792,+1.455s,23
5,1,Jacques VilleneuveVIL,Williams Mecachrome,1:19.016,+1.679s,29
6,9,Damon HillHIL,Jordan Mugen Honda,1:19.091,+1.754s,38
7,2,Heinz-Harald FrentzenFRE,Williams Mecachrome,1:19.107,+1.770s,24
8,10,Ralf SchumacherRSC,Jordan Mugen Honda,1:19.183,+1.846s,34
9,4,Eddie IrvineIRV,Ferrari,1:19.252,+1.915s,32
10,6,Alexander WurzWUR,Benetton Playlife,1:19.286,+1.949s,32
11,14,Jean AlesiALE,Sauber Petronas,1:19.449,+2.112s,26
12,15,Johnny HerbertHER,Sauber Petronas,1:19.800,+2.463s,24
13,18,Rubens BarrichelloBAR,Stewart Ford,1:19.936,+2.599s,29
14,17,Mika SaloSAL,Arrows,1:20.552,+3.215s,31
15,16,Pedro DinizDIN,Arrows,1:20.589,+3.252s,27
16,19,Jos VerstappenVER,Stewart Ford,1:20.883,+3.546s,8
17,11,Olivier PanisPAN,Prost Peugeot,1:20.920,+3.583s,31
18,22,Shinji NakanoNAK,Minardi Ford,1:21.373,+4.036s,32
19,12,Jarno TrulliTRU,Prost Peugeot,1:21.585,+4.248s,31
20,21,Toranosuke TakagiTAK,Tyrrell Ford,1:21.634,+4.297s,17
21,23,Esteban TueroTUE,Minardi Ford,1:22.008,+4.671s,27
22,20,Ricardo RossetROS,Tyrrell Ford,1:23.279,+5.942s,30
