Pos,No,Driver,Car,Time,Gap,Laps
1,7,David CoulthardCOU,McLaren Mercedes,1:43.006,,20
2,8,Mika HakkinenHAK,McLaren Mercedes,1:43.175,+0.169s,21
3,1,Jacques VilleneuveVIL,Williams Mecachrome,1:43.444,+0.438s,22
4,9,Damon HillHIL,Jordan Mugen Honda,1:43.746,+0.740s,26
5,2,Heinz-Harald FrentzenFRE,Williams Mecachrome,1:44.084,+1.078s,26
6,10,Ralf SchumacherRSC,Jordan Mugen Honda,1:44.114,+1.108s,29
7,5,Giancarlo FisichellaFIS,Benetton Playlife,1:44.129,+1.123s,29
8,14,Jean AlesiALE,Sauber Petronas,1:44.399,+1.393s,23
9,4,Eddie IrvineIRV,Ferrari,1:44.655,+1.649s,25
10,3,Michael SchumacherMSC,Ferrari,1:45.038,+2.032s,6
11,6,Alexander WurzWUR,Benetton Playlife,1:45.153,+2.147s,18
12,12,Jarno TrulliTRU,Prost Peugeot,1:45.343,+2.337s,31
13,21,Toranosuke TakagiTAK,Tyrrell Ford,1:45.533,+2.527s,29
14,17,Mika SaloSAL,Arrows,1:45.535,+2.529s,24
15,18,Rubens BarrichelloBAR,Stewart Ford,1:45.537,+2.531s,21
16,19,Jos VerstappenVER,Stewart Ford,1:46.543,+3.537s,18
17,16,Pedro DinizDIN,Arrows,1:46.677,+3.671s,13
18,22,Shinji NakanoNAK,Minardi Ford,1:47.366,+4.360s,22
19,15,Johnny HerbertHER,Sauber Petronas,1:48.128,+5.122s,7
20,23,Esteban TueroTUE,Minardi Ford,1:48.299,+5.293s,16
21,20,Ricardo RossetROS,Tyrrell Ford,1:48.652,+5.646s,23
22,11,Olivier PanisPAN,Prost Peugeot,,,3
