Pos,No,Driver,Car,Time,Gap,Laps
1,7,David CoulthardCOU,McLaren Mercedes,1:30.456,,24
2,1,Jacques VilleneuveVIL,Williams Mecachrome,1:31.178,+0.722s,23
3,3,Michael SchumacherMSC,Ferrari,1:31.432,+0.976s,33
4,8,Mika HakkinenHAK,McLaren Mercedes,1:31.436,+0.980s,25
5,5,Giancarlo FisichellaFIS,Benetton Playlife,1:31.581,+1.125s,28
6,2,Heinz-Harald FrentzenFRE,Williams Mecachrome,1:31.624,+1.168s,30
7,15,Johnny HerbertHER,Sauber Petronas,1:31.870,+1.414s,29
8,4,Eddie IrvineIRV,Ferrari,1:32.465,+2.009s,25
9,14,Jean AlesiALE,Sauber Petronas,1:32.514,+2.058s,26
10,9,Damon HillHIL,Jordan Mugen Honda,1:32.518,+2.062s,29
11,10,Ralf SchumacherRSC,Jordan Mugen Honda,1:32.667,+2.211s,20
12,6,Alexander WurzWUR,Benetton Playlife,1:33.588,+3.132s,12
13,18,Rubens BarrichelloBAR,Stewart Ford,1:33.965,+3.509s,23
14,19,Jan MagnussenMAG,Stewart Ford,1:34.543,+4.087s,16
15,21,Toranosuke TakagiTAK,Tyrrell Ford,1:34.600,+4.144s,17
16,12,Jarno TrulliTRU,Prost Peugeot,1:34.837,+4.381s,22
17,20,Ricardo RossetROS,Tyrrell Ford,1:35.010,+4.554s,29
18,22,Shinji NakanoNAK,Minardi Ford,1:35.069,+4.613s,25
19,17,Mika SaloSAL,Arrows,1:35.539,+5.083s,8
20,23,Esteban TueroTUE,Minardi Ford,1:35.850,+5.394s,33
21,11,Olivier PanisPAN,Prost Peugeot,1:35.913,+5.457s,14
22,16,Pedro DinizDIN,Arrows,1:36.351,+5.895s,4
