Pos,No,Driver,Car,Laps,Time/retired,Pts
1,12,Niki LaudaLAU,Ferrari,54,1:40:18.840,9
2,24,James HuntHUN,Hesketh Ford,54,+1.590s,6
3,2,Jochen MassMAS,McLaren Ford,54,+2.310s,4
4,1,Emerson FittipaldiFIT,McLaren Ford,54,+39.770s,3
5,27,Mario AndrettiAND,Parnelli Ford,54,+62.080s,2
6,4,Patrick DepaillerDEP,Tyrrell Ford,54,+67.400s,1
7,23,Tony BriseBRI,Hill Ford,54,+69.610s,0
8,17,Jean-Pierre JarierJAR,Shadow Ford,54,+79.780s,0
9,3,Jody ScheckterSCH,Tyrrell Ford,54,+91.680s,0
10,5,Ronnie PetersonPET,Lotus Ford,54,+96.020s,0
11,21,Jacques LaffiteLAF,Frank Williams Racing Cars/Williams,54,+96.770s,0
12,15,Jean-Pierre JabouilleJAB,Tyrrell Ford,54,+97.130s,0
13,18,John WatsonWAT,Surtees Ford,53,+1 lap,0
14,7,Carlos ReutemannREU,Brabham Ford,53,+1 lap,0
15,31,Gijs van LennepVAN,Ensign Ford,53,+1 lap,0
16,22,Alan  JonesJON,Hill Ford,53,+1 lap,0
17,14,Bob EvansEVA,BRM,52,+2 laps,0
18,10,Lella LombardiLOM,March Ford,50,+4 laps,0
NC,8,Carlos PacePAC,Brabham Ford,26,DNF,0
NC,6,Jacky IckxICK,Lotus Ford,17,DNF,0
NC,30,Wilson FittipaldiFIT,Fittipaldi Ford,14,DNF,0
NC,28,Mark DonohueDON,Penske Ford,6,DNF,0
NC,9,Vittorio BrambillaBRA,March Ford,6,DNF,0
NC,11,Clay RegazzoniREG,Ferrari,6,DNF,0
NC,16,Tom PrycePRY,Shadow Ford,2,DNF,0
