Pos,No,Driver,Car,Laps,Time/retired,Pts
1,12,Niki LaudaLAU,Ferrari,70,1:43:53.980,9
2,3,Jody ScheckterSCH,Tyrrell Ford,70,+19.220s,6
3,7,Carlos ReutemannREU,Brabham Ford,70,+41.820s,4
4,4,Patrick DepaillerDEP,Tyrrell Ford,70,+60.080s,3
5,11,Clay RegazzoniREG,Ferrari,70,+63.860s,2
6,16,Tom PrycePRY,Shadow Ford,70,+88.450s,1
7,1,Emerson FittipaldiFIT,McLaren Ford,69,+1 lap,0
8,8,Carlos PacePAC,Brabham Ford,69,+1 lap,0
9,14,Bob EvansEVA,BRM,68,+2 laps,0
10,18,John WatsonWAT,Surtees Ford,68,+2 laps,0
11,28,Mark DonohueDON,Penske Ford,67,+3 laps,0
12,30,Wilson FittipaldiFIT,Fittipaldi Ford,67,+3 laps,0
NC,22,Francois  MigaultMIG,Hill Ford,57,DNF,0
NC,9,Vittorio BrambillaBRA,March Ford,54,DNF,0
NC,6,Jacky IckxICK,Lotus Ford,52,DNF,0
NC,5,Ronnie PetersonPET,Lotus Ford,36,DNF,0
NC,10,Lella LombardiLOM,March Ford,18,DNF,0
NC,21,Jacques LaffiteLAF,Frank Williams Racing Cars/Williams,18,DNF,0
NC,23,Tony BriseBRI,Hill Ford,17,DNF,0
NC,24,James HuntHUN,Hesketh Ford,15,DNF,0
NC,17,Jean-Pierre JarierJAR,Shadow Ford,13,DNF,0
NC,20,Arturo MerzarioMER,Frank Williams Racing Cars/Williams,2,DNF,0
NC,26,Alan  JonesJON,Hesketh Ford,1,DNF,0
NC,2,Jochen MassMAS,McLaren Ford,0,DNF,0
